Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSG00000130876	SLC7A10	19	33208664
ENSG00000245848	CEBPA	19	33299934
ENSG00000153879	CEBPG	19	33373685
ENSG00000124299	PEPD	19	33386950
ENSG00000124302	CHST8	19	33621953
ENSG00000153885	KCTD15	19	33795933
ENSG00000257103	LSM14A	19	34172504
ENSG00000166398	GARRE1	19	34254552
ENSG00000105220	GPI	19	34359480
ENSG00000126249	PDCD2L	19	34404399
ENSG00000126261	UBA2	19	34428352
ENSG00000142279	WTIP	19	34481758
ENSG00000205209	SCGB2B2	19	34590644
ENSG00000089335	ZNF302	19	34677639
ENSG00000197841	ZNF181	19	34734155
ENSG00000153896	ZNF599	19	34758073
ENSG00000168661	ZNF30	19	34926903
ENSG00000180884	ZNF792	19	34956354
ENSG00000089351	GRAMD1A	19	34994784
ENSG00000105711	SCN1B	19	35030470
ENSG00000105707	HPN	19	35040506
ENSG00000089356	FXYD3	19	35115823
ENSG00000153902	LGI4	19	35124513
ENSG00000266964	FXYD1	19	35138824
ENSG00000221946	FXYD7	19	35143250
ENSG00000089327	FXYD5	19	35154730
ENSG00000177558	FAM187B	19	35224800
ENSG00000105699	LSR	19	35248330
ENSG00000105698	USF2	19	35268962
ENSG00000105697	HAMP	19	35280716
ENSG00000105695	MAG	19	35292125
ENSG00000012124	CD22	19	35319261
ENSG00000126266	FFAR1	19	35351552
ENSG00000185897	FFAR3	19	35358460
ENSG00000126251	GPR42	19	35371068
ENSG00000126262	FFAR2	19	35443907
ENSG00000188508	KRTDAP	19	35487324
ENSG00000161249	DMKN	19	35497220
ENSG00000189001	SBSN	19	35523367
ENSG00000105679	GAPDHS	19	35533455
ENSG00000105677	TMEM147	19	35545600
ENSG00000105675	ATP4A	19	35550031
ENSG00000283758	PMIS2	19	35586161
ENSG00000249115	HAUS5	19	35612735
ENSG00000126254	RBM42	19	35629030
ENSG00000105672	ETV2	19	35641745
ENSG00000126267	COX6B1	19	35648323
ENSG00000105668	UPK1A	19	35666516
ENSG00000011590	ZBTB32	19	35704558
ENSG00000272333	KMT2B	19	35717973
ENSG00000126246	IGFLR1	19	35738801
ENSG00000161265	U2AF1L4	19	35742464
ENSG00000205155	PSENEN	19	35745600
ENSG00000267796	LIN37	19	35748361
ENSG00000004776	HSPB6	19	35754566
ENSG00000167595	PROSER3	19	35758143
ENSG00000004777	ARHGAP33	19	35774532
ENSG00000250799	PRODH2	19	35799988
ENSG00000161270	NPHS1	19	35825372
ENSG00000126259	KIRREL2	19	35855861
ENSG00000105290	APLP1	19	35867899
ENSG00000167604	NFKBID	19	35887653
ENSG00000126264	HCST	19	35902529
ENSG00000011600	TYROBP	19	35904401
ENSG00000126243	LRFN3	19	35935358
ENSG00000205138	SDHAF1	19	35995188
ENSG00000181392	SYNE4	19	36003307
ENSG00000239382	ALKBH6	19	36009120
ENSG00000105270	CLIP3	19	36014660
ENSG00000161277	THAP8	19	36034984
ENSG00000075702	WDR62	19	36054649
ENSG00000105261	OVOL3	19	36111143
ENSG00000105258	POLR2I	19	36113709
ENSG00000105254	TBCB	19	36114289
ENSG00000126247	CAPNS1	19	36139953
ENSG00000161281	COX7A1	19	36150922
ENSG00000196357	ZNF565	19	36182276
ENSG00000167635	ZNF146	19	36214602
ENSG00000142065	ZFP14	19	36334453
ENSG00000181007	ZFP82	19	36383120
ENSG00000186017	ZNF566	19	36445119
ENSG00000254004	ZNF260	19	36510687
ENSG00000186020	ZNF529	19	36534774
ENSG00000161298	ZNF382	19	36604817
ENSG00000197808	ZNF461	19	36636618
ENSG00000189042	ZNF567	19	36687612
ENSG00000267041	ZNF850	19	36714383
ENSG00000197863	ZNF790	19	36817428
ENSG00000251247	ZNF345	19	36850361
ENSG00000185869	ZNF829	19	36888124
ENSG00000198453	ZNF568	19	36916329
ENSG00000197050	ZNF420	19	37007857
ENSG00000196967	ZNF585A	19	37106734
ENSG00000245680	ZNF585B	19	37181579
ENSG00000188283	ZNF383	19	37217926
ENSG00000181666	ZNF875	19	37312837
ENSG00000189164	ZNF527	19	37371061
ENSG00000196437	ZNF569	19	37411155
ENSG00000171827	ZNF570	19	37467585
ENSG00000188227	ZNF793	19	37506939
ENSG00000171817	ZNF540	19	37551406
ENSG00000180479	ZNF571	19	37554782
ENSG00000120784	ZFP30	19	37613749
ENSG00000196381	ZNF781	19	37667751
ENSG00000198182	ZNF607	19	37696371
ENSG00000189144	ZNF573	19	37735833
ENSG00000171804	WDR87	19	37884823
ENSG00000105738	SIPA1L3	19	37907208
ENSG00000011332	DPF1	19	38211006
ENSG00000167642	SPINT2	19	38244035
ENSG00000167641	PPP1R14A	19	38251237
ENSG00000167645	YIF1B	19	38303558
ENSG00000167644	C19orf33	19	38304164
ENSG00000099337	KCNK6	19	38319845
ENSG00000099338	CATSPERG	19	38335775
ENSG00000099341	PSMD8	19	38374550
ENSG00000179168	GGN	19	38384267
ENSG00000188766	SPRED3	19	38388421
ENSG00000130244	FAM98C	19	38403093
ENSG00000171777	RASGRP4	19	38409051
ENSG00000196218	RYR1	19	38433691
ENSG00000104814	MAP4K1	19	38587641
ENSG00000178982	EIF3K	19	38619082
ENSG00000130402	ACTN4	19	38647649
ENSG00000182472	CAPN12	19	38730187
ENSG00000205076	LGALS7	19	38770968
ENSG00000178934	LGALS7B	19	38789200
ENSG00000171747	LGALS4	19	38801671
ENSG00000104823	ECH1	19	38815422
ENSG00000104824	HNRNPL	19	38836370
ENSG00000187994	RINL	19	38867830
ENSG00000068903	SIRT2	19	38878555
ENSG00000104825	NFKBIB	19	38899700
ENSG00000262484	CCER2	19	38908980
ENSG00000104835	SARS2	19	38915266
ENSG00000128626	MRPS12	19	38930944
ENSG00000269190	FBXO17	19	38941401
ENSG00000161243	FBXO27	19	38990714
ENSG00000183760	ACP7	19	39083913
ENSG00000130669	PAK4	19	39125770
ENSG00000188505	NCCRP1	19	39196964
ENSG00000179751	SYCN	19	39202825
ENSG00000197110	IFNL3	19	39243455
ENSG00000183709	IFNL2	19	39268396
ENSG00000182393	IFNL1	19	39296407
ENSG00000128011	LRFN1	19	39306566
ENSG00000130755	GMFG	19	39328353
ENSG00000179134	SAMD4B	19	39342421
ENSG00000006712	PAF1	19	39385629
ENSG00000063322	MED29	19	39391303
ENSG00000128016	ZFP36	19	39406847
ENSG00000090924	PLEKHG2	19	39412669
ENSG00000105193	RPS16	19	39433137
ENSG00000196235	SUPT5H	19	39436156
ENSG00000105197	TIMM50	19	39480412
ENSG00000090932	DLL3	19	39498895
ENSG00000186838	SELENOV	19	39515113
ENSG00000176401	EID2B	19	39530987
ENSG00000176396	EID2	19	39538707
ENSG00000105198	LGALS13	19	39602524
ENSG00000249861	LGALS16	19	39655913
ENSG00000006659	LGALS14	19	39704481
ENSG00000105205	CLC	19	39731255
ENSG00000213921	LEUTX	19	39776595
ENSG00000105204	DYRK1B	19	39825350
ENSG00000105202	FBL	19	39834458
ENSG00000275395	FCGBP	19	39863323
ENSG00000013275	PSMC4	19	39971165
ENSG00000187187	ZNF546	19	39984134
ENSG00000128000	ZNF780B	19	40028260
ENSG00000197782	ZNF780A	19	40069152
ENSG00000130758	MAP3K10	19	40191426
ENSG00000174521	TTC9B	19	40216058
ENSG00000105219	CCNP	19	40222208
ENSG00000105221	AKT2	19	40230317
ENSG00000160392	C19orf47	19	40319536
ENSG00000105223	PLD3	19	40348456
ENSG00000160396	HIPK4	19	40379271
ENSG00000105227	PRX	19	40393766
ENSG00000197019	SERTAD1	19	40421589
ENSG00000167565	SERTAD3	19	40440844
ENSG00000090013	BLVRB	19	40447765
ENSG00000160460	SPTBN4	19	40466241
ENSG00000160410	SHKBP1	19	40576853
ENSG00000090006	LTBP4	19	40592883
ENSG00000105245	NUMBL	19	40665905
ENSG00000123815	COQ8B	19	40691514
ENSG00000086544	ITPKC	19	40717112
ENSG00000188493	C19orf54	19	40740856
ENSG00000077312	SNRPA	19	40750637
ENSG00000261857	MIA	19	40771648
ENSG00000268975	MIA-RAB4B	19	40771648
ENSG00000167578	RAB4B	19	40778216
ENSG00000171570	RAB4B-EGLN2	19	40778242
ENSG00000269858	EGLN2	19	40798996
ENSG00000255974	CYP2A6	19	40843541
ENSG00000198077	CYP2A7	19	40875439
ENSG00000197408	CYP2B6	19	40991282
ENSG00000197838	CYP2A13	19	41088451
ENSG00000197446	CYP2F1	19	41114432
ENSG00000167600	CYP2S1	19	41193210
ENSG00000167601	AXL	19	41219223
ENSG00000105323	HNRNPUL1	19	41262496
ENSG00000105329	TGFB1	19	41301587
ENSG00000142039	CCDC97	19	41310172
ENSG00000142046	TMEM91	19	41350911
ENSG00000123810	B9D2	19	41354417
ENSG00000077348	EXOSC5	19	41386371
ENSG00000248098	BCKDHA	19	41397808
ENSG00000177191	B3GNT8	19	41425359
ENSG00000105341	DMAC2	19	41431318
ENSG00000204978	ERICH4	19	41443156
ENSG00000007129	CEACAM21	19	41549518
ENSG00000105352	CEACAM4	19	41619015
ENSG00000007306	CEACAM7	19	41673303
ENSG00000105388	CEACAM5	19	41708585
ENSG00000086548	CEACAM6	19	41750977
ENSG00000170956	CEACAM3	19	41796587
ENSG00000273111	LYPD4	19	41837074
ENSG00000142025	DMRTC2	19	41844743
ENSG00000105372	RPS19	19	41860255
ENSG00000105369	CD79A	19	41877279
ENSG00000076928	ARHGEF1	19	41883173
ENSG00000268041	ERFL	19	41907704
ENSG00000105404	RABAC1	19	41956681
ENSG00000105409	ATP1A3	19	41966582
ENSG00000105737	GRIK5	19	41998321
ENSG00000105732	ZNF574	19	42068477
ENSG00000028277	POU2F2	19	42086110
ENSG00000160570	DEDD2	19	42198598
ENSG00000167625	ZNF526	19	42220312
ENSG00000105723	GSK3A	19	42226225
ENSG00000105722	ERF	19	42247569
ENSG00000079432	CIC	19	42268537
ENSG00000079462	PAFAH1B3	19	42297033
ENSG00000188368	PRR19	19	42302098
ENSG00000167619	TMEM145	19	42313309
ENSG00000105429	MEGF8	19	42325609
ENSG00000105427	CNFN	19	42387019
ENSG00000079435	LIPE	19	42401514
ENSG00000189377	CXCL17	19	42428278
ENSG00000079385	CEACAM1	19	42507304
ENSG00000124469	CEACAM8	19	42580243
ENSG00000221826	PSG3	19	42721638
ENSG00000124467	PSG8	19	42752686
ENSG00000231924	PSG1	19	42866464
ENSG00000170848	PSG6	19	42902086
ENSG00000221878	PSG7	19	42924132
ENSG00000243130	PSG11	19	43007656
ENSG00000242221	PSG2	19	43064209
ENSG00000204941	PSG5	19	43166256
ENSG00000243137	PSG4	19	43192702
ENSG00000183668	PSG9	19	43211791
ENSG00000204936	CD177	19	43353686
ENSG00000131126	TEX101	19	43401496
ENSG00000124466	LYPD3	19	43460787
ENSG00000176531	PHLDB3	19	43474954
ENSG00000105755	ETHE1	19	43506719
ENSG00000176472	ZNF575	19	43525497
ENSG00000073050	XRCC1	19	43543311
ENSG00000234465	PINLYP	19	43575801
ENSG00000167378	IRGQ	19	43584367
ENSG00000124444	ZNF576	19	43596392
ENSG00000226763	SRRM5	19	43596617
ENSG00000131116	ZNF428	19	43607224
ENSG00000105767	CADM4	19	43622368
ENSG00000011422	PLAUR	19	43646095
ENSG00000124449	IRGC	19	43716076
ENSG00000105771	SMG9	19	43727983
ENSG00000104783	KCNN4	19	43766533
ENSG00000159871	LYPD5	19	43785874
ENSG00000167637	ZNF283	19	43827321
ENSG00000176222	ZNF404	19	43872365
ENSG00000124459	ZNF45	19	43912624
ENSG00000159905	ZNF221	19	43951223
ENSG00000204920	ZNF155	19	43967862
ENSG00000159882	ZNF230	19	44002957
ENSG00000159885	ZNF222	19	44025342
ENSG00000178386	ZNF223	19	44051367
ENSG00000186026	ZNF284	19	44072159
ENSG00000267680	ZNF224	19	44094361
ENSG00000256294	ZNF225	19	44112181
ENSG00000263002	ZNF234	19	44141554
ENSG00000167380	ZNF226	19	44165073
ENSG00000131115	ZNF227	19	44207547
ENSG00000159917	ZNF235	19	44228729
ENSG00000159915	ZNF233	19	44259880
ENSG00000062370	ZNF112	19	44326555
ENSG00000267508	ZNF285	19	44382298
ENSG00000278318	ZNF229	19	44417519
ENSG00000167384	ZNF180	19	44474428
ENSG00000273777	CEACAM20	19	44501677
ENSG00000216588	IGSF23	19	44613563
ENSG00000073008	PVR	19	44643798
ENSG00000186567	CEACAM19	19	44662278
ENSG00000213892	CEACAM16	19	44699151
ENSG00000069399	BCL3	19	44747705
ENSG00000142273	CBLC	19	44777869
ENSG00000187244	BCAM	19	44809071
ENSG00000130202	NECTIN2	19	44846175
ENSG00000130204	TOMM40	19	44890569
ENSG00000130203	APOE	19	44905791
ENSG00000130208	APOC1	19	44914247
ENSG00000267467	APOC4	19	44942237
ENSG00000224916	APOC4-APOC2	19	44942238
ENSG00000234906	APOC2	19	44946035
ENSG00000104853	CLPTM1	19	44954585
ENSG00000104856	RELB	19	45001449
ENSG00000104859	CLASRP	19	45039045
ENSG00000170684	ZNF296	19	45071500
ENSG00000142252	GEMIN7	19	45079195
ENSG00000007047	MARK4	19	45079288
ENSG00000104866	PPP1R37	19	45091396
ENSG00000179846	NKPD1	19	45149744
ENSG00000007255	TRAPPC6A	19	45162928
ENSG00000189114	BLOC1S3	19	45178784
ENSG00000283632	EXOC3L2	19	45212370
ENSG00000104879	CKM	19	45306413
ENSG00000104892	KLC3	19	45333434
ENSG00000104884	ERCC2	19	45349837
ENSG00000104881	PPP1R13L	19	45379638
ENSG00000117877	POLR1G	19	45406644
ENSG00000012061	ERCC1	19	45407334
ENSG00000125740	FOSB	19	45467995
ENSG00000125744	RTN2	19	45485294
ENSG00000213889	PPM1N	19	45488777
ENSG00000125753	VASP	19	45506579
ENSG00000125741	OPA3	19	45527427
ENSG00000177464	GPR4	19	45589764
ENSG00000125746	EML2	19	45606994
ENSG00000010310	GIPR	19	45668221
ENSG00000125743	SNRPD2	19	45687460
ENSG00000011478	QPCTL	19	45692403
ENSG00000177051	FBXO46	19	45710629
ENSG00000237452	MEIOSIN	19	45733439
ENSG00000177045	SIX5	19	45764785
ENSG00000104936	DMPK	19	45769709
ENSG00000185800	DMWD	19	45782947
ENSG00000104941	RSPH6A	19	45795713
ENSG00000125755	SYMPK	19	45815410
ENSG00000170608	FOXA3	19	45863989
ENSG00000170604	IRF2BP1	19	45883608
ENSG00000176182	MYPOP	19	45890023
ENSG00000188425	NANOS2	19	45913214
ENSG00000104967	NOVA2	19	45933734
ENSG00000104983	CCDC61	19	45995461
ENSG00000008438	PGLYRP1	19	46019153
ENSG00000204869	IGFL4	19	46039182
ENSG00000188624	IGFL3	19	46120067
ENSG00000204866	IGFL2	19	46143106
ENSG00000188293	IGFL1	19	46229742
ENSG00000124440	HIF3A	19	46297042
ENSG00000011485	PPP5C	19	46347087
ENSG00000169515	CCDC8	19	46410329
ENSG00000277531	PNMA8C	19	46424697
ENSG00000182013	PNMA8A	19	46466491
ENSG00000204851	PNMA8B	19	46486906
ENSG00000160014	CALM3	19	46601074
ENSG00000160013	PTGIR	19	46620468
ENSG00000167414	GNG8	19	46633953
ENSG00000197380	DACT3	19	46647551
ENSG00000105287	PRKD2	19	46674275
ENSG00000090372	STRN4	19	46719511
ENSG00000181027	FKRP	19	46746046
ENSG00000105281	SLC1A5	19	46774883
ENSG00000042753	AP2S1	19	46838136
ENSG00000160007	ARHGAP35	19	46860997
ENSG00000130751	NPAS1	19	47019837
ENSG00000130748	TMEM160	19	47045909
ENSG00000130749	ZC3H4	19	47064187
ENSG00000142230	SAE1	19	47113274
ENSG00000105327	BBC3	19	47220822
ENSG00000105321	CCDC9	19	47255980
ENSG00000257704	INAFM1	19	47274885
ENSG00000197405	C5AR1	19	47290023
ENSG00000134830	C5AR2	19	47332175
ENSG00000134815	DHX34	19	47349315
ENSG00000105419	MEIS3	19	47403124
ENSG00000118160	SLC8A2	19	47428017
ENSG00000118162	KPTN	19	47475150
ENSG00000105402	NAPA	19	47487637
ENSG00000118156	ZNF541	19	47520690
ENSG00000063169	BICRA	19	47608196
ENSG00000024422	EHD2	19	47713422
ENSG00000105373	NOP53	19	47745546
ENSG00000178980	SELENOW	19	47778677
ENSG00000178928	TPRX1	19	47801243
ENSG00000105392	CRX	19	47819779
ENSG00000105398	SULT2A1	19	47870467
ENSG00000188334	BSPH1	19	47968046
ENSG00000169393	ELSPBP1	19	47994632
ENSG00000105507	CABP5	19	48029383
ENSG00000105499	PLA2G4C	19	48047843
ENSG00000105486	LIG1	19	48115445
ENSG00000185453	ZSWIM9	19	48170680
ENSG00000105483	CARD8	19	48180770
ENSG00000178150	ZNF114	19	48270081
ENSG00000105479	ODAD1	19	48296457
ENSG00000142227	EMP3	19	48321509
ENSG00000161558	TMEM143	19	48332356
ENSG00000105467	SYNGR4	19	48364367
ENSG00000105438	KDELR1	19	48382575
ENSG00000105464	GRIN2D	19	48393668
ENSG00000105447	GRWD1	19	48445841
ENSG00000182324	KCNJ14	19	48455574
ENSG00000105443	CYTH2	19	48469208
ENSG00000142235	LMTK3	19	48485271
ENSG00000088002	SULT2B1	19	48552172
ENSG00000105523	FAM83E	19	48599961
ENSG00000177202	SPACA4	19	48606742
ENSG00000063177	RPL18	19	48615328
ENSG00000063176	SPHK2	19	48619291
ENSG00000105516	DBP	19	48630030
ENSG00000063180	CA11	19	48637946
ENSG00000142233	NTN5	19	48661407
ENSG00000176920	FUT2	19	48695971
ENSG00000176909	MAMSTR	19	48712725
ENSG00000105538	RASIP1	19	48720585
ENSG00000182264	IZUMO1	19	48740852
ENSG00000174951	FUT1	19	48748011
ENSG00000105550	FGF21	19	48755524
ENSG00000105552	BCAT2	19	48795062
ENSG00000087076	HSD17B14	19	48813018
ENSG00000105559	PLEKHA4	19	48837097
ENSG00000087074	PPP1R15A	19	48872421
ENSG00000104804	TULP2	19	48880967
ENSG00000104805	NUCB1	19	48900312
ENSG00000104808	DHDH	19	48933699
ENSG00000087088	BAX	19	48954815
ENSG00000087086	FTL	19	48965309
ENSG00000104812	GYS1	19	48968130
ENSG00000183207	RUVBL2	19	48993562
ENSG00000104826	LHB	19	49015980
ENSG00000104827	CGB3	19	49022869
ENSG00000104818	CGB2	19	49031890
ENSG00000267631	CGB1	19	49035569
ENSG00000189052	CGB5	19	49043848
ENSG00000213030	CGB8	19	49047638
ENSG00000196337	CGB7	19	49054274
ENSG00000225950	NTF4	19	49061066
ENSG00000104848	KCNA7	19	49067397
ENSG00000104852	SNRNP70	19	49085419
ENSG00000104863	LIN7B	19	49114324
ENSG00000221916	C19orf73	19	49118402
ENSG00000177380	PPFIA3	19	49119544
ENSG00000130528	HRC	19	49151198
ENSG00000130529	TRPM4	19	49157741
ENSG00000063127	SLC6A16	19	49289638
ENSG00000104894	CD37	19	49335171
ENSG00000074219	TEAD2	19	49340595
ENSG00000104901	DKKL1	19	49361783
ENSG00000161609	KASH5	19	49388219
ENSG00000142538	PTH2	19	49422419
ENSG00000261949	GFY	19	49423749
ENSG00000104888	SLC17A7	19	49429401
ENSG00000104872	PIH1D1	19	49446298
ENSG00000161618	ALDH16A1	19	49453225
ENSG00000090554	FLT3LG	19	49474207
ENSG00000142541	RPL13A	19	49487510
ENSG00000142534	RPS11	19	49496365
ENSG00000104870	FCGRT	19	49506816
ENSG00000142552	RCN3	19	49528003
ENSG00000142546	NOSIP	19	49555468
ENSG00000126460	PRRG2	19	49580646
ENSG00000126464	PRR12	19	49591182
ENSG00000126458	RRAS	19	49635292
ENSG00000126461	SCAF1	19	49642209
ENSG00000126456	IRF3	19	49659569
ENSG00000126453	BCL2L12	19	49665142
ENSG00000126457	PRMT1	19	49675786
ENSG00000224420	ADM5	19	49689594
ENSG00000169169	CPT1C	19	49690898
ENSG00000126467	TSKS	19	49739753
ENSG00000196961	AP2A1	19	49767001
ENSG00000010361	FUZ	19	49806866
ENSG00000104973	MED25	19	49818282
ENSG00000104960	PTOV1	19	49850735
ENSG00000039650	PNKP	19	49859882
ENSG00000204673	AKT1S1	19	49869033
ENSG00000104946	TBC1D17	19	49877666
ENSG00000104951	IL4I1	19	49889654
ENSG00000213024	NUP62	19	49906825
ENSG00000169136	ATF5	19	49928702
ENSG00000161640	SIGLEC11	19	49948985
ENSG00000105053	VRK3	19	49976468
ENSG00000142528	ZNF473	19	50025714
ENSG00000161652	IZUMO2	19	50152548
ENSG00000105357	MYH14	19	50188186
ENSG00000131398	KCNC3	19	50311937
ENSG00000131408	NR1H2	19	50329653
ENSG00000131400	NAPSA	19	50358477
ENSG00000062822	POLD1	19	50384204
ENSG00000269404	SPIB	19	50418938
ENSG00000086967	MYBPC2	19	50432892
ENSG00000142530	FAM71E1	19	50466785
ENSG00000161671	EMC10	19	50476400
ENSG00000161677	JOSD2	19	50505998
ENSG00000204653	ASPDH	19	50511600
ENSG00000131409	LRRC4B	19	50516892
ENSG00000213023	SYT3	19	50621307
ENSG00000235034	C19orf81	19	50649445
ENSG00000161681	SHANK1	19	50659255
ENSG00000105472	CLEC11A	19	50723364
ENSG00000142511	GPR32	19	50770464
ENSG00000142513	ACP4	19	50790415
ENSG00000167748	KLK1	19	50819146
ENSG00000174562	KLK15	19	50825289
ENSG00000142515	KLK3	19	50854915
ENSG00000167751	KLK2	19	50861568
ENSG00000167749	KLK4	19	50906351
ENSG00000167754	KLK5	19	50943303
ENSG00000167755	KLK6	19	50958631
ENSG00000169035	KLK7	19	50976468
ENSG00000129455	KLK8	19	50996007
ENSG00000213022	KLK9	19	51002508
ENSG00000129451	KLK10	19	51012739
ENSG00000167757	KLK11	19	51022216
ENSG00000186474	KLK12	19	51029092
ENSG00000167759	KLK13	19	51055626
ENSG00000129437	KLK14	19	51077495
ENSG00000142544	CTU1	19	51097606
ENSG00000129450	SIGLEC9	19	51124906
ENSG00000168995	SIGLEC7	19	51142299
ENSG00000105383	CD33	19	51225064
ENSG00000179213	SIGLECL1	19	51246348
ENSG00000142549	IGLON5	19	51311644
ENSG00000186806	VSIG10L	19	51331536
ENSG00000105379	ETFB	19	51345169
ENSG00000160318	CLDND2	19	51367098
ENSG00000105374	NKG7	19	51371606
ENSG00000105370	LIM2	19	51379909
ENSG00000262874	C19orf84	19	51388289
ENSG00000142512	SIGLEC10	19	51410020
ENSG00000105366	SIGLEC8	19	51450847
ENSG00000213822	CEACAM18	19	51478622
ENSG00000254521	SIGLEC12	19	51491227
ENSG00000105492	SIGLEC6	19	51517819
ENSG00000105497	ZNF175	19	51571283
ENSG00000268500	SIGLEC5	19	51610960
ENSG00000105501	SIGLEC5	19	51611927
ENSG00000254415	SIGLEC14	19	51639478
ENSG00000182310	SPACA6	19	51689128
ENSG00000105509	HAS1	19	51713112
ENSG00000171051	FPR1	19	51745172
ENSG00000171049	FPR2	19	51752026
ENSG00000187474	FPR3	19	51795157
ENSG00000161551	ZNF577	19	51804816
ENSG00000198093	ZNF649	19	51889235
ENSG00000176024	ZNF613	19	51927147
ENSG00000256683	ZNF350	19	51964340
ENSG00000197619	ZNF615	19	51991332
ENSG00000142556	ZNF614	19	52012765
ENSG00000256087	ZNF432	19	52031378
ENSG00000197608	ZNF841	19	52064465
ENSG00000204611	ZNF616	19	52113091
ENSG00000196267	ZNF836	19	52153864
ENSG00000105568	PPP2R1A	19	52190048
ENSG00000196214	ZNF766	19	52269587
ENSG00000198464	ZNF480	19	52297169
ENSG00000167554	ZNF610	19	52336243
ENSG00000221923	ZNF880	19	52369917
ENSG00000167555	ZNF528	19	52397849
ENSG00000198633	ZNF534	19	52429148
ENSG00000258405	ZNF578	19	52453553
ENSG00000198482	ZNF808	19	52527652
ENSG00000167562	ZNF701	19	52555822
ENSG00000167766	ZNF83	19	52594060
ENSG00000213020	ZNF611	19	52702813
ENSG00000189190	ZNF600	19	52749942
ENSG00000198538	ZNF28	19	52797408
ENSG00000204604	ZNF468	19	52838010
ENSG00000182986	ZNF320	19	52860851
ENSG00000213793	ZNF888	19	52904415
ENSG00000221874	ZNF816-ZNF321P	19	52928475
ENSG00000180257	ZNF816	19	52949379
ENSG00000269526	ERVV-1	19	53013921
ENSG00000268964	ERVV-2	19	53044740
ENSG00000170949	ZNF160	19	53066606
ENSG00000170954	ZNF415	19	53107879
ENSG00000197937	ZNF347	19	53124072
ENSG00000197497	ZNF665	19	53159213
ENSG00000197928	ZNF677	19	53235381
ENSG00000196131	VN1R2	19	53258292
ENSG00000228567	VN1R4	19	53266676
ENSG00000213799	ZNF845	19	53333749
ENSG00000203326	ZNF525	19	53365693
ENSG00000196417	ZNF765	19	53389793
ENSG00000160336	ZNF761	19	53431984
ENSG00000198346	ZNF813	19	53467733
ENSG00000130844	ZNF331	19	53519527
ENSG00000204595	DPRX	19	53632056
ENSG00000142405	NLRP12	19	53793741
ENSG00000179820	MYADM	19	53864763
ENSG00000126583	PRKCG	19	53879190
ENSG00000105605	CACNG7	19	53909278
ENSG00000142408	CACNG8	19	53962937
ENSG00000130433	CACNG6	19	53991637
ENSG00000189068	VSTM1	19	54040825
ENSG00000248385	TARM1	19	54069895
ENSG00000170909	OSCAR	19	54094668
ENSG00000170906	NDUFA3	19	54102728
ENSG00000105619	TFPT	19	54107020
ENSG00000105618	PRPF31	19	54115410
ENSG00000088038	CNOT3	19	54137749
ENSG00000105617	LENG1	19	54155161
ENSG00000167608	TMC4	19	54160108
ENSG00000125505	MBOAT7	19	54173412
ENSG00000170892	TSEN34	19	54189938
ENSG00000170889	RPS9	19	54200809
ENSG00000204577	LILRB3	19	54216278
ENSG00000244482	LILRA6	19	54236592
ENSG00000105609	LILRB5	19	54249421
ENSG00000131042	LILRB2	19	54273812
ENSG00000187116	LILRA5	19	54307070
ENSG00000239961	LILRA4	19	54333185
ENSG00000167613	LAIR1	19	54351384
ENSG00000167614	TTYH1	19	54415219
ENSG00000167615	LENG8	19	54448887
ENSG00000275183	LENG9	19	54461732
ENSG00000167617	CDC42EP5	19	54465026
ENSG00000167618	LAIR2	19	54497879
ENSG00000239998	LILRA2	19	54572920
ENSG00000104974	LILRA1	19	54593582
ENSG00000104972	LILRB1	19	54617158
ENSG00000186818	LILRB4	19	54643889
ENSG00000242019	KIR3DL3	19	54724442
ENSG00000243772	KIR2DL3	19	54738513
ENSG00000125498	KIR2DL1	19	54769793
ENSG00000189013	KIR2DL4	19	54803611
ENSG00000167633	KIR3DL1	19	54816468
ENSG00000240403	KIR3DL2	19	54850443
ENSG00000186431	FCAR	19	54874235
ENSG00000189430	NCR1	19	54906148
ENSG00000167634	NLRP7	19	54923509
ENSG00000022556	NLRP2	19	54953130
ENSG00000088053	GP6	19	55013705
ENSG00000160439	RDH13	19	55039108
ENSG00000131037	EPS8L1	19	55072020
ENSG00000125503	PPP1R12C	19	55090914
ENSG00000105048	TNNT1	19	55132698
ENSG00000129991	TNNI3	19	55151767
ENSG00000167646	DNAAF3	19	55158661
ENSG00000129990	SYT5	19	55171196
ENSG00000080031	PTPRH	19	55181247
ENSG00000180089	TMEM86B	19	55226638
ENSG00000105063	PPP6R1	19	55229779
ENSG00000133265	HSPBP1	19	55262223
