Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSMUSG00000113906	4930529N20Rik	13	35351129
ENSMUSG00000102099	1700011B04Rik	13	35351910
ENSMUSG00000113770	1700019C18Rik	13	35368353
ENSMUSG00000114237	Gm48694	13	35426954
ENSMUSG00000077601	Gm22674	13	35477130
ENSMUSG00000114838	Gm48703	13	35579366
ENSMUSG00000114337	Gm48704	13	35727885
ENSMUSG00000114661	Gm48707	13	35787013
ENSMUSG00000059288	Cdyl	13	35843816
ENSMUSG00000065178	Gm22126	13	35846118
ENSMUSG00000114373	Gm48708	13	35957556
ENSMUSG00000114555	Gm48706	13	35982733
ENSMUSG00000021418	Rpp40	13	36077455
ENSMUSG00000114270	Gm48746	13	36089440
ENSMUSG00000114910	Gm48756	13	36121532
ENSMUSG00000114647	Gm30127	13	36141528
ENSMUSG00000050423	Ppp1r3g	13	36142822
ENSMUSG00000046573	Lyrm4	13	36162378
ENSMUSG00000114251	Tmed10-ps	13	36174844
ENSMUSG00000114340	Gm18132	13	36176115
ENSMUSG00000114857	Gm48770	13	36179436
ENSMUSG00000114407	Gm48765	13	36190708
ENSMUSG00000021420	Fars2	13	36301395
ENSMUSG00000114371	Gm48769	13	36366695
ENSMUSG00000114617	Gm48766	13	36436342
ENSMUSG00000114714	Gm48763	13	36642430
ENSMUSG00000114581	Gm8277	13	36742440
ENSMUSG00000114387	Gm48767	13	36753738
ENSMUSG00000114746	4933436N17Rik	13	36766065
ENSMUSG00000114851	Gm46409	13	36796790
ENSMUSG00000077282	Gm26395	13	36838379
ENSMUSG00000039114	Nrn1	13	36909335
ENSMUSG00000114708	Gm30177	13	36911232
ENSMUSG00000114483	Gm49144	13	37020340
ENSMUSG00000114884	Gm47675	13	37047990
ENSMUSG00000039109	F13a1	13	37051152
ENSMUSG00000114329	Gm30489	13	37147213
ENSMUSG00000114336	Gm18643	13	37276523
ENSMUSG00000114428	Gm47707	13	37339994
ENSMUSG00000114297	Gm30600	13	37421625
ENSMUSG00000114249	Gm47709	13	37432636
ENSMUSG00000114508	Gm47711	13	37510442
ENSMUSG00000021423	Ly86	13	37529184
ENSMUSG00000100760	Gm4035	13	37605809
ENSMUSG00000114791	Gm47730	13	37623569
ENSMUSG00000100932	Gm29459	13	37633376
ENSMUSG00000099847	Gm29458	13	37636188
ENSMUSG00000114701	Gm47731	13	37656014
ENSMUSG00000114573	Gm47732	13	37666361
ENSMUSG00000114389	Gm47734	13	37688182
ENSMUSG00000100022	Gm29590	13	37692916
ENSMUSG00000114665	Lncbate6	13	37725333
ENSMUSG00000114724	Gm47751	13	37745921
ENSMUSG00000114784	Gm47754	13	37765053
ENSMUSG00000114718	Gm47753	13	37766247
ENSMUSG00000114404	Gm40915	13	37800940
ENSMUSG00000114355	Gm40916	13	37817914
ENSMUSG00000114828	AI463229	13	37840998
ENSMUSG00000114546	Gm49350	13	37868901
ENSMUSG00000114732	Gm40918	13	37876065
ENSMUSG00000114259	Gm49351	13	37881282
ENSMUSG00000114800	Gm31600	13	37945724
ENSMUSG00000039087	Rreb1	13	37962376
ENSMUSG00000114370	Gm46411	13	37977358
ENSMUSG00000021427	Ssr1	13	38150581
ENSMUSG00000044566	Cage1	13	38190028
ENSMUSG00000021428	Riok1	13	38220971
ENSMUSG00000103789	Gm10129	13	38334453
ENSMUSG00000054889	Dsp	13	38335270
ENSMUSG00000021431	Snrnp48	13	38388914
ENSMUSG00000114799	Gm47978	13	38454364
ENSMUSG00000114525	Gm47990	13	38504502
ENSMUSG00000114861	Gm47991	13	38516548
ENSMUSG00000039004	Bmp6	13	38529083
ENSMUSG00000114895	4930579J19Rik	13	38638125
ENSMUSG00000038991	Txndc5	13	38684055
ENSMUSG00000114399	Gm47994	13	38698072
ENSMUSG00000114638	Gm31834	13	38711379
ENSMUSG00000114331	Gm48056	13	38719250
ENSMUSG00000114866	Gm40922	13	38738841
ENSMUSG00000038982	Bloc1s5	13	38776818
ENSMUSG00000114830	Gm47400	13	38818947
ENSMUSG00000001707	Eef1e1	13	38828183
ENSMUSG00000114651	Gm6200	13	38858109
ENSMUSG00000114767	Gm46392	13	38894030
ENSMUSG00000114813	Gm47510	13	38907618
ENSMUSG00000114845	Gm47511	13	38959800
ENSMUSG00000114319	Gm47509	13	38966137
ENSMUSG00002075509	7SK	13	39082336
ENSMUSG00000114949	Gm47530	13	39101129
ENSMUSG00000021432	Slc35b3	13	39116112
ENSMUSG00000096932	5033403F01Rik	13	39144595
ENSMUSG00000114512	Gm47348	13	39624541
ENSMUSG00000114821	Gm3509	13	39647203
ENSMUSG00000114330	Gm47349	13	39651323
ENSMUSG00000114221	Gm47351	13	39714574
ENSMUSG00000114841	Gm47352	13	39755559
ENSMUSG00000114300	Gm32243	13	39801644
ENSMUSG00000114346	Gm5195	13	39910784
ENSMUSG00000114710	Gm40923	13	39925266
ENSMUSG00000114491	A230103O09Rik	13	39944914
ENSMUSG00000114381	Gm47361	13	39949797
ENSMUSG00000065256	Gm23972	13	40012339
ENSMUSG00000114957	Gm47316	13	40030511
ENSMUSG00000047094	Ofcc1	13	40155358
ENSMUSG00000114248	Gm8352	13	40649664
ENSMUSG00000114215	Gm47038	13	40687046
ENSMUSG00000114198	Gm47039	13	40712796
ENSMUSG00000114322	Gm47041	13	40796083
ENSMUSG00000055732	Gm9979	13	40857481
ENSMUSG00000021359	Tfap2a	13	40868778
ENSMUSG00000114936	Gm47061	13	40876586
ENSMUSG00000097752	Gm26688	13	40881284
ENSMUSG00000114597	Gm47067	13	40891044
ENSMUSG00000114640	Gm48107	13	40907536
ENSMUSG00000090475	Gm6245	13	40931516
ENSMUSG00000114263	Gm7201	13	40984273
ENSMUSG00000114560	Gm35160	13	41000215
ENSMUSG00000021360	Gcnt2	13	41013230
ENSMUSG00000093269	Mir5124a	13	41019267
ENSMUSG00000114672	Gm48192	13	41026974
ENSMUSG00000114662	Gm31683	13	41060808
ENSMUSG00000114601	Gm48188	13	41064980
ENSMUSG00000114723	5530402G07Rik	13	41102365
ENSMUSG00000086693	A730081D07Rik	13	41109890
ENSMUSG00000038683	Pak1ip1	13	41154499
ENSMUSG00000021361	Tmem14c	13	41169768
ENSMUSG00000021363	Mak	13	41178484
ENSMUSG00000114385	Gm48344	13	41244906
ENSMUSG00000021362	Gcm2	13	41254903
ENSMUSG00000038651	Sycp2l	13	41267783
ENSMUSG00000114388	Gm48510	13	41330364
ENSMUSG00000021364	Elovl2	13	41335857
ENSMUSG00000114238	Rps17-ps1	13	41388170
ENSMUSG00000114247	Gm32063	13	41389821
ENSMUSG00000091264	Smim13	13	41403320
ENSMUSG00000090853	Gm17364	13	41427279
ENSMUSG00000021365	Nedd9	13	41463057
ENSMUSG00000097373	Gm26877	13	41513447
ENSMUSG00000114914	Gm48571	13	41533432
ENSMUSG00000114552	Gm48570	13	41555767
ENSMUSG00000114537	Gm48569	13	41630002
ENSMUSG00000114585	Gm32401	13	41640606
ENSMUSG00000114545	Gm32184	13	41696481
ENSMUSG00002076455	U1	13	41731385
ENSMUSG00000087370	Tmem170b	13	41759383
ENSMUSG00000054258	Gm5082	13	41802919
ENSMUSG00000058022	Adtrp	13	41916624
ENSMUSG00000085759	1700061E18Rik	13	41954259
ENSMUSG00000099672	Gm28564	13	41996490
ENSMUSG00000103479	Gm37698	13	42004194
ENSMUSG00000113856	Gm10790	13	42019391
ENSMUSG00000089035	Gm22157	13	42055127
ENSMUSG00000100071	Gm28707	13	42202810
ENSMUSG00000021366	Hivep1	13	42205497
ENSMUSG00000021367	Edn1	13	42454952
ENSMUSG00000113619	Gm47118	13	42455774
ENSMUSG00000113000	Gm6049	13	42625796
ENSMUSG00000113367	Gm47125	13	42722939
ENSMUSG00000054728	Phactr1	13	42834099
ENSMUSG00000089710	Gm15810	13	42936168
ENSMUSG00000085276	Gm15812	13	43021814
ENSMUSG00000090135	Gm15809	13	43151987
ENSMUSG00002075558	7SK	13	43205624
ENSMUSG00000087202	Gm15813	13	43271149
ENSMUSG00000021368	Tbc1d7	13	43305216
ENSMUSG00000051335	Gfod1	13	43348721
ENSMUSG00000054021	Sirt5	13	43518972
ENSMUSG00000063200	Nol7	13	43551866
ENSMUSG00000038546	Ranbp9	13	43556151
ENSMUSG00000112942	Gm47597	13	43571010
ENSMUSG00000065315	Gm26064	13	43579218
ENSMUSG00000113891	Gm47683	13	43652373
ENSMUSG00000113177	Gm7214	13	43662447
ENSMUSG00000112983	Gm32939	13	43683696
ENSMUSG00000021371	Mcur1	13	43691869
ENSMUSG00000044164	Rnf182	13	43769186
ENSMUSG00000114121	Gm47728	13	43836596
ENSMUSG00000110016	Gm20751	13	43870267
ENSMUSG00000015396	Cd83	13	43938251
ENSMUSG00000114192	Gm33115	13	43995914
ENSMUSG00000113780	Gm33195	13	44018145
ENSMUSG00000089107	Gm23117	13	44026278
ENSMUSG00000113671	Gm2233	13	44102355
ENSMUSG00000113252	Gm33489	13	44164068
ENSMUSG00000113276	Gm33630	13	44245504
ENSMUSG00000089815	Gm5083	13	44274643
ENSMUSG00000113458	Gm33684	13	44304071
ENSMUSG00000113186	A330076C08Rik	13	44339236
ENSMUSG00000113727	Gm47781	13	44385874
ENSMUSG00000113689	Gm29676	13	44402936
ENSMUSG00000112936	Gm33958	13	44517312
ENSMUSG00000098107	Gm27007	13	44553912
ENSMUSG00000098124	Gm27036	13	44592310
ENSMUSG00000098144	1700029N11Rik	13	44593188
ENSMUSG00000113010	Gm34084	13	44625902
ENSMUSG00000113492	Gm47792	13	44663034
ENSMUSG00000113977	Gm34276	13	44690785
ENSMUSG00000113730	Gm47805	13	44775658
ENSMUSG00000038518	Jarid2	13	44882950
ENSMUSG00000057531	Dtnbp1	13	45075551
ENSMUSG00000065656	Gm23104	13	45179728
ENSMUSG00000078915	Hsp25-ps1	13	45231974
ENSMUSG00000047061	Gm9817	13	45232168
ENSMUSG00000113553	Gm40932	13	45253433
ENSMUSG00000098136	Gm8513	13	45340010
ENSMUSG00000113772	Gm47448	13	45389111
ENSMUSG00000113919	Gm34466	13	45400108
ENSMUSG00002076563	7SK	13	45448130
ENSMUSG00000038175	Mylip	13	45543218
ENSMUSG00000113446	Gm47455	13	45584478
ENSMUSG00002075730	U6	13	45639700
ENSMUSG00000000253	Gmpr	13	45660920
ENSMUSG00000046876	Atxn1	13	45703231
ENSMUSG00000114131	Gm47460	13	45903048
ENSMUSG00000113987	4930453C13Rik	13	46089516
ENSMUSG00000038152	5033430I15Rik	13	46118729
ENSMUSG00000113860	Gm45949	13	46214073
ENSMUSG00000062282	Gm10113	13	46328904
ENSMUSG00000063529	Stmnd1	13	46427197
ENSMUSG00000038132	Rbm24	13	46571910
ENSMUSG00000114752	Gm35110	13	46626145
ENSMUSG00000021373	Cap2	13	46655324
ENSMUSG00002076569	5S_rRNA	13	46672160
ENSMUSG00000114596	Gm47523	13	46758803
ENSMUSG00000069237	Fam8a1	13	46822998
ENSMUSG00000021374	Nup153	13	46833381
ENSMUSG00000021375	Kif13a	13	46902563
ENSMUSG00000064558	Gm24620	13	46920996
ENSMUSG00000114917	Gm48250	13	47034503
ENSMUSG00000084466	Gm22960	13	47056065
ENSMUSG00000114449	Gm48325	13	47098666
ENSMUSG00000051606	2010001K21Rik	13	47133384
ENSMUSG00000114858	Gm5790	13	47163009
ENSMUSG00000044231	Nhlrc1	13	47166033
ENSMUSG00000021376	Tpmt	13	47175958
ENSMUSG00000114376	Gm18807	13	47177822
ENSMUSG00000038080	Kdm1b	13	47196975
ENSMUSG00000021377	Dek	13	47238251
ENSMUSG00000114681	1700026N04Rik	13	47259895
ENSMUSG00000038068	Rnf144b	13	47276132
ENSMUSG00000114961	A930002C04Rik	13	47297418
ENSMUSG00000114882	Gm48581	13	47305833
ENSMUSG00000114958	Gm48612	13	47488727
ENSMUSG00000114843	Gm35733	13	47514862
ENSMUSG00000114509	4930471G24Rik	13	47821026
ENSMUSG00000114959	G630093K05Rik	13	48063911
ENSMUSG00000047324	4931429P17Rik	13	48113806
ENSMUSG00000114810	Gm36101	13	48185249
ENSMUSG00000097622	A330033J07Rik	13	48197707
ENSMUSG00000114457	Gm36346	13	48261093
ENSMUSG00000114860	Gm49291	13	48392530
ENSMUSG00000021379	Id4	13	48414704
ENSMUSG00000097326	A330048O09Rik	13	48425889
ENSMUSG00000114881	Gm8588	13	48466146
ENSMUSG00000114695	Gm48648	13	48512935
ENSMUSG00000050954	Zfp169	13	48641123
ENSMUSG00000053181	A830005F24Rik	13	48667046
ENSMUSG00000097375	6720427I07Rik	13	48686381
ENSMUSG00000065453	Mirlet7d	13	48689488
ENSMUSG00002075428	mmu-let-7f-1	13	48691301
ENSMUSG00000105621	Mirlet7f-1	13	48691305
ENSMUSG00000065421	Mirlet7a-1	13	48691655
ENSMUSG00000103373	Gm37238	13	48696120
ENSMUSG00000119268	Gm25232	13	48725729
ENSMUSG00000038042	Ptpdc1	13	48731348
ENSMUSG00000113037	Gm36550	13	48746977
ENSMUSG00000021381	Barx1	13	48816474
ENSMUSG00000113297	Rpl17-ps6	13	48916526
ENSMUSG00000038025	Phf2	13	48955226
ENSMUSG00000086889	Phf2os1	13	49024588
ENSMUSG00000038014	Fam120a	13	49032695
ENSMUSG00000037989	Wnk2	13	49189779
ENSMUSG00000037966	Ninj1	13	49340961
ENSMUSG00000037960	Card19	13	49356426
ENSMUSG00000021384	Susd3	13	49384166
ENSMUSG00000037946	Fgd3	13	49415030
ENSMUSG00000037933	Bicd2	13	49495061
ENSMUSG00000021385	Ippk	13	49574725
ENSMUSG00000021391	Cenpp	13	49617499
ENSMUSG00000113255	Tes3-ps	13	49646794
ENSMUSG00000043631	Ecm2	13	49658286
ENSMUSG00000021388	Aspn	13	49697919
ENSMUSG00000048368	Omd	13	49735938
ENSMUSG00000021390	Ogn	13	49761522
ENSMUSG00000021392	Nol8	13	49806554
ENSMUSG00000037851	Iars	13	49835576
ENSMUSG00000087963	Gm25394	13	49837777
ENSMUSG00000077360	Gm23482	13	49867595
ENSMUSG00000118398	Gm19334	13	49903941
ENSMUSG00000113823	Gm270	13	49917804
ENSMUSG00000114073	Gm30302	13	49938241
ENSMUSG00000112995	Gm47977	13	49938457
ENSMUSG00000069236	Gm7251	13	49958420
ENSMUSG00000113254	Gm272	13	49974204
ENSMUSG00000113530	Gm8672	13	50015705
ENSMUSG00000113333	Gm19011	13	50036993
ENSMUSG00000113782	Gm48009	13	50044459
ENSMUSG00000093976	Gm8674	13	50053471
ENSMUSG00000094886	Gm10784	13	50099132
ENSMUSG00000114175	Gm48051	13	50124037
ENSMUSG00000090497	Gm17611	13	50130294
ENSMUSG00000113963	Gm6554	13	50154383
ENSMUSG00000113312	Gm48052	13	50203040
ENSMUSG00000113888	LOC667541	13	50210477
ENSMUSG00000113007	Gm8700	13	50253062
ENSMUSG00000113921	Gm48054	13	50287706
ENSMUSG00000113227	4933433N18Rik	13	50291105
ENSMUSG00000113437	Gm47412	13	50319609
ENSMUSG00000113718	Gm2645	13	50361578
ENSMUSG00000113480	Gm47413	13	50395745
ENSMUSG00000095300	Gm906	13	50399217
ENSMUSG00000114035	Gm31126	13	50422012
ENSMUSG00000101136	Gm8739	13	50497619
ENSMUSG00000037816	Fbxw17	13	50571900
ENSMUSG00000114559	Gm47429	13	50597444
ENSMUSG00000071909	Nutm2	13	50621343
ENSMUSG00000119579	Mir683-1	13	50698662
ENSMUSG00000113354	Gm20789	13	50715509
ENSMUSG00000119667	Mir683-2	13	50755008
ENSMUSG00000096641	Gm904	13	50797264
ENSMUSG00000094918	Gm8765	13	50852348
ENSMUSG00000113652	4930518P08Rik	13	50907427
ENSMUSG00000112976	Gm2654	13	50940180
ENSMUSG00000113509	Gm19009	13	51013370
ENSMUSG00000084609	Gm22199	13	51168122
ENSMUSG00000021395	Spin1	13	51254916
ENSMUSG00000021396	Nxnl2	13	51325058
ENSMUSG00000091383	H2af-ps2	13	51356763
ENSMUSG00000113521	Gm29787	13	51359299
ENSMUSG00000113426	Gm6056	13	51492957
ENSMUSG00000113162	Gm47554	13	51499032
ENSMUSG00000112959	Gm32834	13	51532172
ENSMUSG00000067586	S1pr3	13	51562675
ENSMUSG00000021448	Shc3	13	51585077
ENSMUSG00000062248	Cks2	13	51799268
ENSMUSG00000064672	Gm22806	13	51802235
ENSMUSG00000035139	Secisbp2	13	51805733
ENSMUSG00000021451	Sema4d	13	51839565
ENSMUSG00000021453	Gadd45g	13	52000714
ENSMUSG00000097495	Gm26651	13	52127250
ENSMUSG00000102173	Gm37872	13	52173810
ENSMUSG00000113090	Gm48190	13	52241643
ENSMUSG00000113211	4921525O09Rik	13	52250777
ENSMUSG00000113399	Gm48199	13	52334447
ENSMUSG00000047842	Diras2	13	52658416
ENSMUSG00000021457	Syk	13	52737209
ENSMUSG00000113737	BB123696	13	52883651
ENSMUSG00000021460	Auh	13	52989155
ENSMUSG00002075804	5S_rRNA	13	53118657
ENSMUSG00000056749	Nfil3	13	53121245
ENSMUSG00000113101	Gm33424	13	53170238
ENSMUSG00000112952	Gm48336	13	53182954
ENSMUSG00000021464	Ror2	13	53263348
ENSMUSG00000021468	Sptlc1	13	53486784
ENSMUSG00000107008	Gm2762	13	53547693
ENSMUSG00000107305	Gm43262	13	53557986
ENSMUSG00000021469	Msx2	13	53620920
ENSMUSG00000113834	Gm34022	13	53657642
ENSMUSG00000063166	Gm5449	13	53679739
ENSMUSG00000113599	9530014B07Rik	13	53789930
ENSMUSG00000113329	4930555G21Rik	13	53802621
ENSMUSG00000112965	Gm34278	13	53835645
ENSMUSG00000114143	Gm48548	13	53930663
ENSMUSG00000114012	Gm18974	13	54042663
ENSMUSG00000114069	E130119H09Rik	13	54066275
ENSMUSG00000113982	Gm34557	13	54075327
ENSMUSG00000113882	Gm48550	13	54122963
ENSMUSG00000021478	Drd1	13	54205202
ENSMUSG00000021474	Sfxn1	13	54225888
ENSMUSG00000114042	Gm18473	13	54294954
ENSMUSG00000034987	Hrh2	13	54346148
ENSMUSG00000090016	Gm16578	13	54373472
ENSMUSG00000113327	Gm48615	13	54399315
ENSMUSG00000112941	Gm48623	13	54455978
ENSMUSG00000113404	Gm48622	13	54463924
ENSMUSG00000025867	Cplx2	13	54519162
ENSMUSG00000086137	Gm16248	13	54546905
ENSMUSG00002076631	7SK	13	54577254
ENSMUSG00000025872	Thoc3	13	54606650
ENSMUSG00000086567	Gm2830	13	54647518
ENSMUSG00000043183	Simc1	13	54651592
ENSMUSG00000025871	4833439L19Rik	13	54699031
ENSMUSG00000025870	Arl10	13	54722828
ENSMUSG00000080454	Gm24195	13	54725926
ENSMUSG00000025869	Nop16	13	54731998
ENSMUSG00000025868	Higd2a	13	54738020
ENSMUSG00000047547	Cltb	13	54740214
ENSMUSG00000025873	Faf2	13	54769597
ENSMUSG00000034928	Rnf44	13	54827212
ENSMUSG00000034918	Cdhr2	13	54849274
ENSMUSG00000069227	Gprin1	13	54884484
ENSMUSG00000034891	Sncb	13	54906673
ENSMUSG00000084949	Gm16249	13	54925327
ENSMUSG00000074895	Eif4e1b	13	54931811
ENSMUSG00000025875	Tspan17	13	54937190
ENSMUSG00000086097	Gm16250	13	54988462
ENSMUSG00000100728	Gm29431	13	55035283
ENSMUSG00000085896	5330429C05Rik	13	55061048
ENSMUSG00000087335	4930526F13Rik	13	55074576
ENSMUSG00000025876	Unc5a	13	55097224
ENSMUSG00000025877	Hk3	13	55153798
ENSMUSG00000025878	Uimc1	13	55175693
ENSMUSG00000094446	Gm6344	13	55233590
ENSMUSG00000021481	Zfp346	13	55253124
ENSMUSG00000114481	Gm46415	13	55275652
ENSMUSG00000091768	Gm17617	13	55280775
ENSMUSG00000005320	Fgfr4	13	55300453
ENSMUSG00000021488	Nsd1	13	55357595
ENSMUSG00000114359	Gm47816	13	55401038
ENSMUSG00000034789	Rab24	13	55467556
ENSMUSG00000021486	Prelid1	13	55468313
ENSMUSG00000021485	Mxd3	13	55472981
ENSMUSG00000021484	Lman2	13	55491646
ENSMUSG00000052087	Rgs14	13	55517545
ENSMUSG00000021490	Slc34a1	13	55546000
ENSMUSG00000044444	Pfn3	13	55562501
ENSMUSG00000021492	F12	13	55565771
ENSMUSG00000074886	Grk6	13	55592885
ENSMUSG00000099058	Mir6943	13	55600919
ENSMUSG00000034686	Prr7	13	55612080
ENSMUSG00000034675	Dbn1	13	55621242
ENSMUSG00000098341	Mir6944	13	55625494
ENSMUSG00000021493	Pdlim7	13	55643608
ENSMUSG00000099096	Mir6945	13	55655438
ENSMUSG00000035711	Dok3	13	55671044
ENSMUSG00000021494	Ddx41	13	55678223
ENSMUSG00000114633	Gm46416	13	55683808
ENSMUSG00000021495	Fam193b	13	55687129
ENSMUSG00000058569	Tmed9	13	55721545
ENSMUSG00000021504	B4galt7	13	55747709
ENSMUSG00000086506	Gm15911	13	55749995
ENSMUSG00000021501	Caml	13	55770818
ENSMUSG00000021500	Ddx46	13	55782840
ENSMUSG00000045767	B230219D22Rik	13	55840937
ENSMUSG00000021497	Txndc15	13	55862463
ENSMUSG00000021496	Pcbd2	13	55875181
ENSMUSG00000069223	4930451E10Rik	13	55922949
ENSMUSG00000021499	Catsper3	13	55932381
ENSMUSG00000021506	Pitx1	13	55972864
ENSMUSG00000114493	Gm47071	13	55974063
ENSMUSG00000100096	Gm28760	13	55983173
ENSMUSG00000114229	Gm47072	13	56175197
ENSMUSG00000015937	Macroh2a1	13	56221432
ENSMUSG00000077799	Gm25148	13	56315413
ENSMUSG00000049625	Tifab	13	56321517
ENSMUSG00000114341	Gm47104	13	56350044
ENSMUSG00000097361	4930550C17Rik	13	56370037
ENSMUSG00000048904	Neurog1	13	56398291
ENSMUSG00000021508	Cxcl14	13	56436456
ENSMUSG00000114911	Gm17878	13	56466138
ENSMUSG00000088149	Gm24716	13	56490238
ENSMUSG00000074885	Gm10782	13	56510713
ENSMUSG00000110477	Gm3045	13	56574407
ENSMUSG00000021509	Slc25a48	13	56586168
ENSMUSG00000021538	Il9	13	56627090
ENSMUSG00000035509	Fbxl21	13	56670285
ENSMUSG00000021539	Lect2	13	56690277
ENSMUSG00000114604	2010203P06Rik	13	56743350
ENSMUSG00000035493	Tgfbi	13	56757336
ENSMUSG00000021540	Smad5	13	56850823
ENSMUSG00000110086	Gm45623	13	56900184
ENSMUSG00000021541	Trpc7	13	56920926
ENSMUSG00000077279	Gm22777	13	57078633
ENSMUSG00000114363	Gm48174	13	57387660
ENSMUSG00000114411	Gm48176	13	57424491
ENSMUSG00000056222	Spock1	13	57569008
ENSMUSG00000014164	Klhl3	13	58148042
ENSMUSG00000077962	Mir874	13	58170939
ENSMUSG00000007836	Hnrnpa0	13	58273693
ENSMUSG00000097717	1700066J03Rik	13	58294763
ENSMUSG00000114309	Gm48295	13	58302955
ENSMUSG00000050002	Idnk	13	58305463
ENSMUSG00000005312	Ubqln1	13	58323970
ENSMUSG00000114524	Gm48357	13	58332710
ENSMUSG00000114886	Gm48432	13	58366533
ENSMUSG00000114929	Gm48441	13	58379957
ENSMUSG00000021552	Gkap1	13	58381160
ENSMUSG00000097399	Gm26555	13	58428997
ENSMUSG00000060176	Kif27	13	58435316
ENSMUSG00000098258	Mir6369	13	58460858
ENSMUSG00000021550	2210016F16Rik	13	58527631
ENSMUSG00000021546	Hnrnpk	13	58538956
ENSMUSG00000065434	Mir7-1	13	58540593
ENSMUSG00000035367	Rmi1	13	58550062
ENSMUSG00000114654	Gm47918	13	58590835
ENSMUSG00000021553	Slc28a3	13	58693213
ENSMUSG00000114234	Gm3131	13	58693842
ENSMUSG00000114380	Gm47942	13	58816438
ENSMUSG00000114384	4930455J16Rik	13	58884222
ENSMUSG00000114325	Rpl13-ps2	13	58904365
ENSMUSG00000114808	Gm47947	13	58910199
ENSMUSG00000114231	Gm40968	13	58923272
ENSMUSG00000055254	Ntrk2	13	58954383
ENSMUSG00000114448	C630044B11Rik	13	58959967
ENSMUSG00000114218	Gm47423	13	58972032
ENSMUSG00000114437	4930415C11Rik	13	59202710
ENSMUSG00000114896	Gm34245	13	59223254
ENSMUSG00000114208	Gm34307	13	59292071
ENSMUSG00000114854	Gm34354	13	59293687
ENSMUSG00000114393	Gm47359	13	59318447
ENSMUSG00000114478	Gm34558	13	59359436
ENSMUSG00000114743	Gm34672	13	59383564
ENSMUSG00000114240	Gm47360	13	59442633
ENSMUSG00000114200	Gm34721	13	59553300
ENSMUSG00000114623	Gm34788	13	59559432
ENSMUSG00000114787	4930455M05Rik	13	59566922
ENSMUSG00000021557	Agtpbp1	13	59593556
ENSMUSG00000114526	A930015P04Rik	13	59705380
ENSMUSG00000021555	Naa35	13	59733073
ENSMUSG00000114535	Gm47246	13	59751123
ENSMUSG00000021556	Golm1	13	59782440
ENSMUSG00000049902	4921517D22Rik	13	59835216
ENSMUSG00000114727	Gm47269	13	59836185
ENSMUSG00000050876	Spata31d1a	13	59847620
ENSMUSG00000091311	Spata31d1b	13	59860098
ENSMUSG00000043986	Spata31d1d	13	59873739
ENSMUSG00000114903	Gm46419	13	59874538
ENSMUSG00000097502	4930528D03Rik	13	59881444
ENSMUSG00000051054	1700014D04Rik	13	59888656
ENSMUSG00000044792	Isca1	13	59903223
ENSMUSG00000114763	Gm49354	13	59906749
ENSMUSG00000089875	Etohd2	13	59917311
ENSMUSG00000035248	Tut7	13	59919375
ENSMUSG00000114835	Gm48194	13	59928876
ENSMUSG00000114354	Gm34961	13	59971080
ENSMUSG00000114669	Gm48384	13	60021456
ENSMUSG00000114490	Gm19866	13	60049047
ENSMUSG00000114308	Gm48390	13	60067252
ENSMUSG00000114531	A530065N20Rik	13	60177525
ENSMUSG00000114795	Gm48396	13	60201498
ENSMUSG00000114734	Gm48397	13	60216455
ENSMUSG00000052957	Gas1	13	60322219
ENSMUSG00000114433	Gm48488	13	60324496
ENSMUSG00000050765	Gm5084	13	60353285
ENSMUSG00000114460	Gm10779	13	60479263
ENSMUSG00000114274	Gm35333	13	60570570
ENSMUSG00000114566	Gm48500	13	60611400
ENSMUSG00000114452	A530001N23Rik	13	60631318
ENSMUSG00000021559	Dapk1	13	60749761
ENSMUSG00000114501	Gm48582	13	60770781
ENSMUSG00000114277	Gm48583	13	60789604
ENSMUSG00000096874	Gm10312	13	60919489
ENSMUSG00000042243	BC051665	13	60929701
ENSMUSG00000056728	Ctsll3	13	60946064
ENSMUSG00000050345	4930486L24Rik	13	60990426
ENSMUSG00000114635	Gm49392	13	60990435
ENSMUSG00000114487	Gm49393	13	61001044
ENSMUSG00000074874	Ctla2b	13	61043164
ENSMUSG00000114432	Gm49391	13	61043164
ENSMUSG00000062705	Tpbpb	13	61049002
ENSMUSG00002075540	U4	13	61075900
ENSMUSG00000044258	Ctla2a	13	61081969
ENSMUSG00000033834	Tpbpa	13	61086306
ENSMUSG00000114502	Gm40975	13	61103033
ENSMUSG00000114663	Gm40976	13	61110634
ENSMUSG00000055298	Ctsj	13	61147993
ENSMUSG00000021439	Ctsq	13	61182838
ENSMUSG00000114643	Gm18064	13	61294040
ENSMUSG00000055679	Ctsr	13	61307018
ENSMUSG00000021441	Cts6	13	61342946
ENSMUSG00000057446	Cts8	13	61394559
ENSMUSG00000114473	Gm49398	13	61395692
ENSMUSG00000114867	Cts8-ps	13	61429194
ENSMUSG00000114495	Gm5664	13	61446024
ENSMUSG00000021440	Cts7	13	61500275
ENSMUSG00000114802	Cts7-ps	13	61583902
ENSMUSG00000114405	Gm47825	13	61591779
ENSMUSG00000114667	Ctsm-ps	13	61630222
ENSMUSG00000114928	Gm47848	13	61658102
ENSMUSG00000074871	Ctsm	13	61683557
ENSMUSG00000114904	Gm49352	13	61686204
ENSMUSG00000074870	Cts3	13	61712444
ENSMUSG00000113295	Gm49357	13	61803117
