genes	D1	D2	DD
PDPK1	0.0240082057788386	0.0339075216560552	-0.00989931587721666
LEPROTL1	0.0209493328934845	0.0308576595651234	-0.00990832667163892
AC013461.1	0.0228839900841051	0.0327946820787086	-0.00991069199460347
GSS	0.00319487340664544	0.0131069903970081	-0.00991211699036264
CNOT6	0.0129267051378343	0.0228487035729603	-0.009921998435126
RPL36	0.0599848076087043	0.0699133809193245	-0.00992857331062023
DAP3	0.0111927457362482	0.0211258274802694	-0.00993308174402126
ATP1B1	0.00826390775977546	0.01820021412994	-0.00993630637016457
COA1	0.001828244152617	0.011768177395112	-0.00993993324249498
DRG2	0.00641732284868528	0.0163714140180272	-0.00995409116934196
CRKL	0.00725453843589182	0.0172389706201944	-0.0099844321843026
CAPNS1	0.0116033469134631	0.021595795814953	-0.00999244890148991
ZBTB43	0.00799133736789536	0.0179940959787374	-0.010002758610842
MRPS18C	0.00782682386424294	0.0178435828654621	-0.0100167590012192
OSBPL8	0.0278886651262967	0.0379056399905301	-0.0100169748642334
HCFC1	0.011407425488198	0.0214247705828313	-0.0100173450946333
USP48	0.00621391483432698	0.0162546523992389	-0.0100407375649119
PCBD1	0.00777839604268131	0.0178352525483626	-0.0100568565056813
COPB2	0.0192351378610866	0.0293153676471158	-0.0100802297860292
DPP3	0.0120068741664917	0.022102082083166	-0.0100952079166743
ANKRD40	0.0186885058719701	0.0287858178432632	-0.0100973119712931
YARS2	0.00575455740405168	0.0158633350644737	-0.010108777660422
LGALS7B	0.0218937314192662	0.0320395045510254	-0.0101457731317592
VAMP3	0.0321689019049667	0.0423419436724814	-0.0101730417675147
POGLUT1	0.00834544888839031	0.0185404448399627	-0.0101949959515723
IL1RN	0.133018732522214	0.143214742649702	-0.0101960101274874
ELF1	0.0286822943043497	0.0389081047251251	-0.0102258104207754
NOL11	0.00982412774013573	0.0200515351093912	-0.0102274073692555
BAD	0.00336300535449888	0.0135954928759121	-0.0102324875214132
NDUFV3	0.0151038507910791	0.0253417361761705	-0.0102378853850915
PIM1	0.00539723654215075	0.0156452243613314	-0.0102479878191807
IL13RA2	0.13218200722228	0.142443612396212	-0.010261605173932
OFD1	0.016490730248142	0.0267581360641725	-0.0102674058160305
C19orf33	0.0401750040207178	0.0504536978030397	-0.0102786937823219
SUB1	0.00263747659590838	0.0129390453340723	-0.0103015687381639
HDGF	0.0488308681097501	0.0591560303481101	-0.0103251622383601
RXRA	0.00442735372452144	0.0147813087445327	-0.0103539550200113
MYO9B	0.0130472037570734	0.0234050159534372	-0.0103578121963637
IDI1	0.0105476881531131	0.0209133805611487	-0.0103656924080355
SRSF4	0.0233267869762069	0.0336996818509482	-0.0103728948747413
C6orf106	0.0191130353234698	0.0294881570682972	-0.0103751217448273
DNPH1	0.0061251092386318	0.01651957880084	-0.0103944695622082
FKBP10	0.0106527607487271	0.0210521550541408	-0.0103993943054137
DNAJC3	0.00432689089481091	0.014745669310926	-0.0104187784161151
PDCD2L	0.02569118373144	0.0361112853671544	-0.0104201016357144
SPDL1	0.0175312135033564	0.0279521838931147	-0.0104209703897583
DHRS7B	0.0058875734361467	0.0163491151405283	-0.0104615417043816
KPNA3	0.0215610443273305	0.0320260393267028	-0.0104649949993722
CAV2	0.0163334723581607	0.0268362744820352	-0.0105028021238745
CLPTM1	0.0202397317976361	0.0307552635868692	-0.0105155317892331
NUDT3	0.00406143894839923	0.0145796833164202	-0.010518244368021
PHF11	0.0178426768136903	0.028365532839784	-0.0105228560260937
RTN4	0.0146723945927143	0.0251963802289682	-0.0105239856362538
COPS3	0.0690752488833447	0.0796024631086837	-0.010527214225339
MPRIP-AS1	0.037314552757077	0.0478428057482228	-0.0105282529911458
SLC37A3	0.0306894698243524	0.0412327230449561	-0.0105432532206037
GSKIP	0.00655480558088593	0.0171052952056733	-0.0105504896247874
SRRM1	0.0104584746696819	0.0210290111162439	-0.010570536446562
MCAT	0.00242981758113587	0.0130068638976428	-0.0105770463165069
ATP5I	0.0322968257273953	0.042879104238922	-0.0105822785115267
CDC34	0.017531752856374	0.0281177680920987	-0.0105860152357247
OXSR1	0.00883187404576685	0.0194284395076266	-0.0105965654618598
RWDD2B	0.00744172471608927	0.0180572755173615	-0.0106155508012723
SPCS1	0.00681314266196446	0.0174371246010573	-0.0106239819390929
B2M	0.100604388853826	0.111232862189441	-0.0106284733356147
PSME4	0.027588118374024	0.0382233026559632	-0.0106351842819392
NEK7	0.00247251513681347	0.0131294052416623	-0.0106568901048488
NUTM2B-AS1	0.0171893075044212	0.0278523183213397	-0.0106630108169184
MBD4	0.00876694776677692	0.0194329141815148	-0.0106659664147379
TOR1B	0.0159279769598773	0.0266035130247014	-0.0106755360648241
MRPL55	0.00861414633330807	0.0193128478873797	-0.0106987015540716
TARBP2	0.0112412297682114	0.0219509082891266	-0.0107096785209151
CCDC50	0.0168843953637129	0.0276002117313056	-0.0107158163675927
RBM33	0.0174452722065619	0.0281856363800222	-0.0107403641734603
RDH13	0.0569204935954121	0.0676692923123925	-0.0107487987169804
RPL13A	0.017715830967097	0.028464787736276	-0.0107489567691791
PI4KB	0.0105111189431477	0.0212718316055033	-0.0107607126623556
KNSTRN	0.0430460755612748	0.053817534993016	-0.0107714594317412
DCTD	0.0186332974582261	0.0294154150087454	-0.0107821175505193
BAG3	0.00593505109565525	0.0167285076034213	-0.0107934565077661
CLSTN1	0.0223886612019491	0.0332026121034545	-0.0108139509015054
IRAK1	0.00866672552133733	0.0194877781144943	-0.010821052593157
NCOA3	0.00497678897227443	0.0158014168076151	-0.0108246278353407
CAMSAP2	0.00431467924786872	0.0151965670120669	-0.0108818877641982
PTK7	0.019139567096352	0.0300385736742267	-0.0108990065778746
TMEM192	0.00815220292889832	0.0190577512406431	-0.0109055483117448
FBXO9	0.0173003880762501	0.0282113124181051	-0.0109109243418549
OBFC1	0.0027218855572146	0.0136411614512723	-0.0109192758940577
WDR46	0.00145733044026675	0.0123804007967003	-0.0109230703564336
MTA1	0.00811434661385988	0.0190646677634727	-0.0109503211496128
C19orf24	0.00747820157892949	0.0184410810133605	-0.010962879434431
CAPN1	0.031168674108582	0.0421456531955202	-0.0109769790869381
RAP1GDS1	0.00586751617938334	0.0168647407822587	-0.0109972246028754
MRPL45	0.00393413528333466	0.0149354114599431	-0.0110012761766084
C1orf21	0.0152692346405176	0.0262751347469128	-0.0110059001063952
SLC31A2	0.0405330932566167	0.0515489988207712	-0.0110159055641545
IKZF2	0.00480662017041713	0.015829144252056	-0.0110225240816388
REEP4	0.00989891893961099	0.0209454255923152	-0.0110465066527042
RRM1	0.186500027099082	0.197568895262507	-0.0110688681634249
HGS	0.0103539064604131	0.0214315313419566	-0.0110776248815435
PDXDC1	0.0252714247948267	0.03634997327386	-0.0110785484790333
HNRNPF	0.0139161201348618	0.0250419617050785	-0.0111258415702167
ERO1A	0.0555523114076345	0.0666827999440039	-0.0111304885363694
NDFIP2	0.0143550590360175	0.0254994168317561	-0.0111443577957386
DDB1	0.00416991958614418	0.0153211565840439	-0.0111512369978997
ITPA	0.01294289730525	0.0241279320336524	-0.0111850347284024
TBCA	0.0595656678777003	0.0707536440508463	-0.011187976173146
THAP11	0.0127855785779518	0.0240125546929057	-0.011226976114954
ITGB3BP	0.0267663375207337	0.0379934462064331	-0.0112271086856994
PRPSAP2	0.00327862642145821	0.014535166332765	-0.0112565399113068
PPP1CC	0.0057790180170005	0.0170464012705353	-0.0112673832535348
RPAIN	0.0019379369712793	0.0132228430025073	-0.011284906031228
SNRNP70	0.00212972769784136	0.0134149227086544	-0.0112851950108131
IRF3	0.00845188296447364	0.0197491399219192	-0.0112972569574456
ORC4	0.0119907113686199	0.0233253470175416	-0.0113346356489217
TMEM263	0.00275884332026868	0.0140953820818716	-0.0113365387616029
NOL8	0.00146290536679634	0.0128104302754665	-0.0113475249086702
PTRHD1	0.00943310079876292	0.0208005311102969	-0.011367430311534
CINP	0.00185314627066592	0.0132398629837992	-0.0113867167131333
G3BP1	0.024676409713955	0.0360700575322974	-0.0113936478183423
COPE	0.00309708638459231	0.014494244024355	-0.0113971576397627
C16orf72	0.0106889814297897	0.0221314329164475	-0.0114424514866578
FAM49B	0.00859649528994934	0.0200590652427636	-0.0114625699528143
PLXNA1	0.00765552569658252	0.0191319975735989	-0.0114764718770163
UHRF1	0.0109019694132273	0.0223956750874828	-0.0114937056742555
ADRB2	0.0363909716341912	0.0478881848078342	-0.011497213173643
CHST11	0.0248533048978419	0.0363648564287212	-0.0115115515308793
ATAD3B	0.00384182278728082	0.0153750588957335	-0.0115332361084526
ERLEC1	0.0412702818162262	0.0528092224861176	-0.0115389406698914
MRC2	0.0126054593921837	0.0241450525741454	-0.0115395931819616
CDC37	0.00186558621119025	0.0134156208134717	-0.0115500346022814
AKIRIN1	0.0472018556191059	0.0588076368352003	-0.0116057812160944
IGBP1	0.00686098528176218	0.0184949263153578	-0.0116339410335957
DYNC1H1	0.0302513824187372	0.0419048548523772	-0.01165347243364
CLIC1	0.00834940642038471	0.0200030022197467	-0.011653595799362
SUDS3	0.0119383891364819	0.0235984762415284	-0.0116600871050466
VOPP1	0.0131804757289289	0.0248518052905684	-0.0116713295616395
PTRH1	0.0223331670853721	0.0340058911468082	-0.0116727240614361
MRPL18	0.00812427753033905	0.019805806632714	-0.011681529102375
ZWINT	0.205252568656581	0.216937418881258	-0.0116848502246772
HUWE1	0.0129998906725775	0.0247136145288262	-0.0117137238562487
RBX1	0.0233837497183413	0.0350993607220911	-0.0117156110037499
ICA1	0.0069388658281719	0.0186681762507843	-0.0117293104226124
HACD3	0.118133351175381	0.129868101137871	-0.0117347499624905
SLC44A2	0.00717470128728238	0.0189309092714751	-0.0117562079841928
TOP1	0.0085713405239533	0.0203426696425894	-0.0117713291186361
RNF7	0.056058237838889	0.0678354910311181	-0.0117772531922291
CEBPD	0.0496975149694172	0.0614834076467425	-0.0117858926773253
ZNF451	0.0181930969379098	0.0299854220738619	-0.011792325135952
LRFN4	0.00480682227998791	0.0166033096872893	-0.0117964874073014
CORO1B	0.00411266413898906	0.0159271674312628	-0.0118145032922738
RPL13	0.00251355138740006	0.0143556342018055	-0.0118420828144054
PMPCA	0.00500041453104332	0.0168711306266343	-0.0118707160955909
PSMC4	0.0490803723031157	0.0609577361708381	-0.0118773638677224
ODF3B	0.00377432118139987	0.0156727871011669	-0.0118984659197671
MAP3K9	0.00347307477035885	0.0154017032927493	-0.0119286285223904
TSG101	0.0026796380580504	0.0146197582839016	-0.0119401202258512
HTATSF1	0.00795838643502686	0.0199199174469278	-0.0119615310119009
FOLR1	0.196117164930784	0.208089578207026	-0.0119724132762411
MAP4	0.0160945784107645	0.0280883784616481	-0.0119938000508836
TMEM154	0.0205912446011932	0.0326075599083249	-0.0120163153071317
HLA-G	0.243926384108593	0.255995393469258	-0.0120690093606651
THOC3	0.0234154532014239	0.035494616182576	-0.0120791629811521
BCL2L13	0.0216247081688137	0.0337064550065503	-0.0120817468377366
RAD9A	0.00133796728701993	0.0134232000478004	-0.0120852327607804
MAFG	0.0279219114201693	0.0400254929086663	-0.012103581488497
CCAR1	0.0111961259079659	0.0233065944731076	-0.0121104685651417
EML4	0.0113747635714929	0.0234981292536475	-0.0121233656821546
TRAK1	0.0120055028255113	0.0241421290607118	-0.0121366262352005
WAPL	0.0225146222237995	0.0346657187824079	-0.0121510965586084
CELF1	0.04366112719169	0.0558312827733152	-0.0121701555816253
BNC1	0.0207191353243978	0.0328895754983232	-0.0121704401739253
GRHL1	0.0351835472680168	0.0473731089676334	-0.0121895616996166
TRIP12	0.0443826201367337	0.0565768562165526	-0.0121942360798189
LARS	0.0122855427925913	0.0244879016373004	-0.0122023588447091
ZNF330	0.00246474940359014	0.0146695301351065	-0.0122047807315164
UBE2G2	0.0127074517102894	0.0249161463765066	-0.0122086946662172
PPIL3	0.014544386578052	0.0267531638619222	-0.0122087772838702
ELOVL5	0.00641676252329501	0.0186518876835442	-0.0122351251602492
MBOAT2	0.0365965025373434	0.0488435687082053	-0.0122470661708619
RDH11	0.022546173306341	0.034813395586747	-0.012267222280406
EXOSC8	0.101592873068032	0.113883801525832	-0.0122909284578
HEXIM1	0.00522755159010143	0.0175414402409342	-0.0123138886508328
IGF2R	0.00619528879638559	0.0185130508260553	-0.0123177620296697
SOAT1	0.0105442359882036	0.0229017427743415	-0.0123575067861379
RPL26	0.00352208772766128	0.0158799529720137	-0.0123578652443524
BOLA3	0.0191414334449145	0.0315023271794949	-0.0123608937345805
RAB9A	0.0145382515104237	0.0269275134651799	-0.0123892619547562
WDR18	0.0284941944161381	0.0409036243890906	-0.0124094299729525
HNRNPA2B1	0.00811118035405969	0.0205692147303064	-0.0124580343762467
PPP2R4	0.02411419790527	0.0365735377742178	-0.0124593398689478
NUP62	0.00601561304404389	0.0184767930385868	-0.0124611799945429
SLC12A2	0.0117443908562466	0.0242291842774802	-0.0124847934212336
TMEM199	0.0138531488822738	0.0263392273849402	-0.0124860785026664
RGMB	0.0227876109273416	0.0352785478659291	-0.0124909369385876
RBBP7	0.0704507544192114	0.0829618956251955	-0.012511141205984
PPIC	0.00169867104118064	0.0142553924857574	-0.0125567214445767
TAF3	0.00406344828268654	0.0166651224841654	-0.0126016742014789
PIK3C2A	0.00952251616387474	0.0221299837472022	-0.0126074675833275
CALM2	0.0675806711951455	0.0802012923702876	-0.012620621175142
TPD52L2	0.0247837131976471	0.0374057787640859	-0.0126220655664388
ZNF720	0.00612646317185427	0.0188010659223207	-0.0126746027504664
SMC4	0.292488536982553	0.305188111445638	-0.0126995744630848
EIF3A	0.0105178094872101	0.0232256293242382	-0.0127078198370281
ARFGAP3	0.00715238184243077	0.0198886425633827	-0.0127362607209519
S100A11	0.0905657899949636	0.103302140909644	-0.0127363509146808
COLGALT1	0.00346983622114269	0.0162076173614818	-0.0127377811403391
SDC4	0.103815765439172	0.116595037484567	-0.0127792720453959
PVRL1	0.0143064052122041	0.0270985834921715	-0.0127921782799673
TMEM256	0.0117415491760514	0.0245379004425361	-0.0127963512664847
YKT6	0.0100489725506605	0.0228555655244972	-0.0128065929738367
GLUD1	0.00184837132425219	0.0146767212450106	-0.0128283499207584
GEMIN6	0.0287423564925763	0.0416051576276101	-0.0128628011350339
FAM98B	0.0113617246939728	0.0242315555517647	-0.0128698308577919
BAZ1B	0.00592794061136224	0.0188088202551483	-0.0128808796437861
PHACTR2	0.00361607270764208	0.016521810573107	-0.0129057378654649
PEA15	0.00650621017276195	0.0194130864571194	-0.0129068762843574
CEACAM1	0.0199277361633546	0.0328609997339786	-0.0129332635706241
RPA1	0.0429473284000163	0.0558855941832091	-0.0129382657831928
INADL	0.0124292318578172	0.0253679288998569	-0.0129386970420397
RAB5C	0.0092898272452862	0.0222288518966426	-0.0129390246513564
SRSF11	0.00489276224717101	0.0178563072029653	-0.0129635449557943
ARPC1A	0.00822895086650118	0.0212160878640708	-0.0129871369975697
MOB4	0.0131919385034114	0.0261973943505368	-0.0130054558471254
TRIB1	0.00341508897516359	0.0164211429136478	-0.0130060539384842
U2SURP	0.00534753272246535	0.0183867201880389	-0.0130391874655736
ROCK1	0.0215512948267296	0.0345932203253879	-0.0130419254986583
NAA20	0.0323470637228207	0.0453983738828575	-0.0130513101600368
DDX10	0.0458402202342213	0.0588919462037773	-0.013051725969556
RPL28	0.00471122531603217	0.017767512459019	-0.0130562871429868
YWHAG	0.0123872110357621	0.0254496350461255	-0.0130624240103634
PRKAG1	0.00547015709087463	0.0185520364615428	-0.0130818793706681
EIF4H	0.0423571616707569	0.0554394347399661	-0.0130822730692092
NFYC	0.00726638619489328	0.0203810820808022	-0.0131146958859089
EGFL7	0.0171869367529438	0.0303224162343385	-0.0131354794813946
RPL23	0.0111154223821574	0.0242711550747794	-0.0131557326926219
TOMM20	0.0376565248493198	0.0508170614572592	-0.0131605366079394
NUDT14	0.00825446602970245	0.0214190386898971	-0.0131645726601946
SAE1	0.0031385575523633	0.0163132675792615	-0.0131747100268982
EPHB2	0.0199401941907981	0.0331312933807245	-0.0131910991899264
CDS1	0.00454545393279408	0.0177591149431023	-0.0132136610103083
SPTBN1	0.0382363701991323	0.0514594905801489	-0.0132231203810166
ALG2	0.0141361457872348	0.0273706254316897	-0.0132344796444548
MAFK	0.00889515167415886	0.0221349434018348	-0.0132397917276759
LGALSL	0.184188865746561	0.197444987981773	-0.0132561222352122
RPL27	0.00909478222532547	0.0223541402730702	-0.0132593580477447
ATP6AP2	0.00623050547680719	0.0194924657725848	-0.0132619602957776
PGM2	0.0059874286501861	0.0193058610668498	-0.0133184324166637
SLK	0.0146910369829211	0.0280709699771567	-0.0133799329942356
MRPS31	0.0251078568036453	0.0384899534548256	-0.0133820966511803
FUCA2	0.0220106246681472	0.0353989858567269	-0.0133883611885798
VSNL1	0.0361081411833378	0.0495027165668739	-0.0133945753835361
CEP290	0.00408360688129547	0.017532173816072	-0.0134485669347765
EEF1E1	0.0624010279826702	0.0758635160079946	-0.0134624880253244
ADPRHL2	0.0107079592369653	0.0241750270215476	-0.0134670677845822
VAPB	0.0301154139061314	0.0435908413482311	-0.0134754274420996
UBA5	0.00452947813197179	0.0180177283474098	-0.013488250215438
ACTR2	0.0643562376270357	0.0778715267079791	-0.0135152890809434
CYB5A	0.02596000521734	0.0394762373882065	-0.0135162321708664
LAMA5	0.0112063075633971	0.0247748576623143	-0.0135685500989172
USP36	0.0130400311650598	0.0266117071690739	-0.0135716760040141
MGAT2	0.0152588549040607	0.0288387051956728	-0.0135798502916121
CCNI	0.0571405444332484	0.0707290041090344	-0.013588459675786
RFC5	0.0382489465320453	0.0518420413195342	-0.0135930947874888
SEC61B	0.0510678908841421	0.0646651449613027	-0.0135972540771607
FTSJ2	0.00516306999299532	0.0187720058017086	-0.0136089358087132
SMU1	0.00304793944499495	0.0166710851787941	-0.0136231457337991
SAV1	0.00325455369581209	0.0168845337345437	-0.0136299800387316
SCNM1	0.0114006658939959	0.0250449976683602	-0.0136443317743642
STRN4	0.00922049637924075	0.0228754014161286	-0.0136549050368878
CARHSP1	0.0903119228596426	0.103974571672774	-0.0136626488131316
KPNA6	0.0329734277790553	0.0466561559740057	-0.0136827281949503
EEF1A1	0.00359058385540467	0.0172881654573603	-0.0136975816019556
GPCPD1	0.0176564014235412	0.0313573222665479	-0.0137009208430067
TMEM5	0.00445121397438913	0.0181647549336946	-0.0137135409593054
IFIT5	0.00192835876442891	0.015699672443398	-0.0137713136789691
