,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
ZFP706,1.250173332,0.095046725,3.868637384,0,5.294705287,4.564932945,7.679328785,5.147852084,0.469885976,5.768737472,3.918977694,7.217829776,4.085951463,0,3.819106118,4.68872868,0.226138561,3.38656266,5.616992795,0.234623941,1.042364175,0.71501475,1.908543938,3.542926612,0,2.448372395,3.234915124,0.651223943,0,4.462916106,5.624703354,1.034286158,4.920245654,6.07116843,4.904315493,5.301181557,6.776933036,4.578709312,6.338643691,0.518434424,6.062307392,6.090042533,4.485697307,6.294554586,0,4.578274558,7.454242531,3.851479213,5.673522504,0,6.922552293,2.321524084,2.764261218,3.475927939,4.491404188,0,0,1.095519396,0,3.747655933,4.260364454,5.257172837,0,0.071625394,0,0,1.313187794,1.044184258,0.384712962,0,0,0.07299756,3.972205547,6.122693423,0.168770384,0.203263813,0.324925784,0,3.481182674,3.350864946,0.428035163,0,5.421671021,0,0.612399683,2.693676517,4.232146513,0,0,0,0,0,2.732117215,1.807396141,0,0.249263286,3.076832696,0,0,0,0,0,0,0,2.059147581,0.181675061,1.834832548,0.272739878,4.750086569,3.628377004,0.411426246,4.267048825,0,1.64878754,0.665210831,0,9.607926135,5.979238826,3.262944235,0,0,0,0.209515751,0,2.569928501,0,0,0.557189496,0,3.189460875,0.358846331
TM7SF4,0,0,0,0,0,0,3.471707725,8.97965155,0,8.468241174,0,4.322194969,0,0,0.28534303,5.489372736,8.500305723,7.18643915,0,5.663162421,7.64193035,0,5.692580633,0,0.193582525,9.561150257,8.202196324,0,0,0,0.227617869,0,9.296877444,8.253574281,0.31556623,0.272142662,0,3.342241824,0,0,9.231103072,0,0,0.251325232,0,10.26623184,0,0.428999926,0,0,0,0,7.145875099,0,4.773553324,0,0,10.37033824,5.755253473,8.175479691,7.755957772,7.964086099,0,6.873321063,5.027786596,0,7.242363371,0,0,9.400217267,8.571858425,2.46479894,0,5.057125304,9.146114986,9.596271954,6.873140161,0.890252115,1.369494402,8.352879439,0,0,0,8.272507087,0.550309679,9.78654556,3.022509856,5.608004893,6.044654218,0,9.366687214,9.542424445,0.8623522,9.323191252,0.273575566,6.499365972,8.425243603,0,10.38716024,0,0,8.84642217,8.878237638,7.660974952,5.789160615,6.109981052,0.240131118,0,2.697818292,5.877768785,9.522119716,8.97064777,0,2.092511915,7.178617051,0,0,6.025699917,8.562405768,6.286596572,9.480851986,7.666451265,10.18522693,0.543693838,5.624039465,2.628913543,2.795891599,6.808735127,0,0,6.476773741
TRPS1,0.076832696,5.176813429,0.120219212,0,2.786763621,0,5.750150901,3.950739011,0.287826867,5.286829411,3.809105703,6.737383915,5.697270634,0,0,0,0.196481149,2.126279086,6.262570339,0.224657734,4.765062611,0.900721928,1.314174451,0,3.524991398,7.834845818,5.186960042,0.450907702,0,2.304248179,0,0,4.864478369,1.651269873,3.099194195,4.532360601,1.405937917,2.771801084,0.131326075,7.103815476,4.992097675,0,1.617392528,0,0,4.260673067,0,0,0,0,0,3.113767166,4.569071784,3.820209603,5.490887771,0,3.121844298,6.058571932,5.417339465,0,0,7.010701527,1.716947009,1.44143036,4.940979506,9.20485012,5.219671924,1.99573776,0,0,0,0.281312491,5.469967353,4.009042547,0,5.26293672,4.861846215,0,6.579626696,0.764516014,0.38758312,4.175851905,7.16669235,5.205326039,0,7.866129687,6.099962107,0,4.449614195,0.658280045,4.573513893,6.606008348,0,0.887525271,0,4.591984533,0.826843352,0.368377246,6.311263325,0.946805706,0,5.257206787,5.907772774,0,5.172307487,0.505281211,0,6.169632425,0,4.481925334,2.671429256,0.733961663,0.181675061,1.832160889,1.299772162,0,0,0.839959587,5.435358563,0,0,1.983385843,5.232192572,8.659871769,3.011763972,3.731878349,0,3.723602246,0,2.523436499,1.066881379
RAD21,3.465948352,0,0,0,4.240970644,0.215864939,0.565012181,6.033753352,2.808920427,0.822199873,0,4.512157342,4.736112348,0,6.967652807,0.133168933,7.269149126,3.579530157,0.399006986,9.154215342,3.939894163,4.172255475,7.273516822,8.03996196,0.978634962,0.603596675,0,0,0,3.551995811,6.918698689,0,2.969343923,7.772486796,4.761891589,8.659671651,0,1.276853945,0.44794941,4.601090315,2.001802243,0.219214996,0.109694865,0.2310637,0,4.451224302,0,7.805616845,0.595694607,7.687520558,0,6.937823406,5.385558734,0.854474471,4.625802341,0,5.162620933,0.552475444,0.327112471,0.186754085,4.726858458,1.371391584,0.534360472,6.24546714,0.276794405,6.826632377,3.807962787,0.488412176,0,2.503119718,0.207643013,7.352348048,5.174354482,1.104873377,2.689724078,6.357891526,2.01306915,1.640898521,2.895380183,1.972508859,0.48326116,2.773257915,6.245193295,2.229280279,0.902112179,3.427767059,3.718295861,6.153245981,1.771843332,0,0,0.843903469,2.133925141,0,1.776735687,0.107687869,5.925754994,0,4.855272157,0.425781539,0.175045486,0.078473209,0,0.174278571,6.89084671,1.929753131,4.60344238,3.075104722,2.251385833,0,2.185739709,0,0.173894961,1.901571685,0,0,0,1.01306915,4.189476689,2.937890479,0,3.482357838,0,0.698396303,6.600708336,7.682979841,0,4.472832158,0,0.69055119,0
MAPKAPK2,3.329927262,5.779238705,0,0,0,0.297837036,3.599353504,3.520937629,0.104202449,0,1.338395889,0,0,0,0,0.18599337,0,3.077909493,0,0,3.012211084,6.128165526,3.787442913,4.418419357,0.452173687,0.276198865,0,0.580241983,5.203479173,0,0,0,3.557936928,0,1.177024799,4.804476968,0,0,6.568105089,0.622742976,0.962586038,0.551589842,1.595264942,0,0,3.420037681,0,6.024286431,0,0,0,0,2.228295378,0.173511248,5.51386653,0,1.811881996,4.672696883,6.395813436,6.641119689,6.662107208,6.0760096,5.027092109,0,1.137044411,0,3.265916914,0.193330195,2.968588465,0.500904007,1.466705419,3.722553458,5.630702507,7.966378553,2.221010895,0,6.490751419,0.864968579,1.824564212,1.621336886,0.64579387,0,4.894987482,5.268337073,5.899207056,5.131136719,5.655686701,0,4.007365959,7.12723087,5.115112336,3.071796986,1.799170217,3.190188151,5.500355921,3.42050935,7.562949858,0.435948565,0,1.562230211,1.192888512,0,0,0,1.958582874,1.583037624,5.212355331,5.207397035,1.4722798,6.064070159,5.819049899,1.231862449,2.808693946,4.484911487,3.625995162,0,0,3.038260575,0.909734709,4.232476571,0,6.115366237,0.820158535,0,3.866274992,4.509094066,7.498163888,1.616734085,3.534447631,3.392207499,3.458132608
DERL1,5.517241043,6.22653165,4.597203387,0,3.172071417,6.24184209,3.184581816,2.657548548,0.313478058,0,8.571987702,7.525408051,6.648133205,0,2.280392187,4.941848131,6.036239563,5.982288592,0,0,2.964398632,0.854634043,3.371349761,6.039787636,4.938064618,0,0,0,7.769418691,2.076319652,6.371632041,7.825335987,8.173717107,6.86451675,3.553741403,0,4.229180281,0,0,0,0,4.932996578,6.449254315,4.051389504,0,3.727800679,0,3.770258197,0,0,0,0,1.031606927,7.417052483,3.742469783,0,5.018362664,0,5.289642683,0,4.51582597,0,2.405747353,5.624168172,6.353323291,0,3.569600457,5.636314299,0,5.126824219,0,7.625177687,1.110496882,0,5.179029275,5.432147663,3.465452127,5.93807403,2.102624541,3.125551921,4.985108736,0,4.560507094,0,0,3.040120917,0,0,0.637656612,0,7.648576891,6.183655229,0,0.591104905,0.740798068,2.377290365,4.044000603,0,0,0,0,0,0,0,6.231549531,3.932798209,1.416569549,5.136347265,0,1.440899059,0,1.065572312,1.869358181,0,0.352193538,0,0,5.391747102,0,0,0,4.724993989,0,5.327935216,0.622930351,0.140255134,6.74032991,1.364740503,0,5.074441212,3.980884444
ATAD2,0.28557977,0.261951979,0.509138416,0,0.295723025,0.327572404,0.929563784,4.778634382,5.925804831,4.834301646,3.048253626,4.161903802,4.76075853,0,5.26740096,0.218347209,0.534260856,7.494466014,2.980500635,1.932968242,5.866927754,3.628796921,1.492673596,7.967831458,0.566669051,2.685984987,4.427284346,1.145220937,0,3.119455784,0.459116814,0.515712452,3.385527674,7.369071206,6.232645409,8.498379731,2.080589449,3.411019413,4.697012023,0.242572021,3.339821505,1.657731457,1.675409481,0.429642743,4.704462553,1.523461591,0,6.33550648,0,0,0,1.560714954,3.714652163,0,1.909081827,0,4.58360934,0,1.564622052,1.404467197,0,0.259061529,8.369777045,1.742221844,0.522256668,10.3600822,0,0.225398337,0.746140751,1.580097233,0.21896711,0.136322654,0.453649266,0,0,4.467938065,6.698547715,1.577682599,1.207767938,2.177598929,4.067673132,5.128507875,4.454221964,1.138683428,0.811142174,0.47238379,0,6.097067155,0,0,1.825378604,0.383718115,0,0.967758848,0,0.100304906,0,0,0,3.890767688,7.473683023,0.123268887,0,8.106091779,0,3.647821033,1.625270489,0,4.249323974,1.134418106,5.975570577,1.367091446,0.319155458,0,0.777030385,3.860009291,0,0,5.897058867,0.341758085,0,0,1.164013889,1.170694234,7.531639563,1.118625514,0.565597176,4.284069885,0,2.621758857,0.950319098
IKBKE,0,2.925733634,2.992405899,0,0.230080016,0,0,4.265826923,2.204485069,0,2.64385619,2.500113677,7.463488408,0,0,0,2.879725368,6.076503514,2.94871297,5.527211119,2.004753055,3.355509674,0,0,0,4.692203992,0,0,2.040682059,0,0,0,0,0,0.508327229,0.16774328,0,2.094945418,5.907940976,0,6.553653867,7.205416951,0,0,0,5.064775094,0,5.158817684,0,0,0,2.818216585,0.655809754,0,0,0,2.745947209,0,0.781737388,5.561769082,5.671887767,7.201871024,5.18655602,0.483467554,4.714970805,0,5.541948425,4.515699838,7.342131574,5.168686156,4.96255365,7.859147117,0.995520699,6.949798703,5.258707352,5.394222583,0,3.968864898,0,6.011043831,0.588900488,4.564152539,4.115565996,7.006980158,5.737651613,1.364908555,4.123070192,0,0.627980303,0,5.263898261,4.795901986,7.541267792,5.13074558,5.783718558,0.373174891,3.200378798,0.705491394,7.436817294,0,0,0.27857955,7.169157364,4.927886975,3.953647051,3.197582359,0.148088083,0,7.346766349,0.189286907,2.459510309,0.850159328,3.73821659,0.301002256,1.780939959,3.487820744,0,0,3.940815113,1.975960285,0,5.697228926,0.541613956,5.743689989,5.093801,7.980324688,0,6.783789264,0,8.857135652,5.690445033
NSMCE2,8.23274181,0,0,0,9.403351241,0.445091015,0.342554745,7.536296179,6.743387054,8.726068943,0,0,5.604495409,9.868618403,6.814577339,8.550539022,9.410014131,0,8.236474441,7.115879105,7.82710512,7.80965946,8.443438819,0,5.827249962,0,6.874265815,0,8.21688212,7.673647579,2.507388726,0,2.259423152,7.569619443,7.248583221,2.714816987,0,0,0,0.593305959,8.978288313,0,6.454940806,0,0,0,0,8.572539939,0,0,0,0,8.319891105,5.589658636,8.881738942,0,0.276198865,5.264360024,6.471850765,4.358705699,7.912016272,4.630184111,0,0.115965432,5.968551603,0,5.578796851,0,0,0,5.502906572,0.28273632,0,0.815247506,8.166361455,2.616004744,5.683887304,10.19604682,3.235834262,0,0,2.731074601,6.807862352,0,5.538063188,7.13771356,0,3.793729448,0,0,0,0,0,5.356284692,3.316710542,0,1.485993489,0.862748926,6.335933385,4.373091347,6.795783828,0.814755483,0,7.294929471,0.328147114,0.353549136,0,0,8.632958493,0.509037042,1.215927048,0,8.573503289,4.477670852,9.083167884,0,4.076858343,2.95395429,7.361770114,6.18497846,0,5.710806434,0,0,6.726967417,3.867026632,8.518748742,7.643400948,4.933605684,6.828319309,0
NUCKS1,0,0.069014678,1.735218876,0,5.59623449,1.071282149,1.520397103,2.985973965,8.225768496,1.255802837,8.411307174,0.138159145,4.000423729,0,3.888743249,0.079292767,0.217851097,5.782020579,0.319964694,0,0.325386415,5.761447514,5.094172718,5.408433348,0.930321025,0.475603745,0.241230036,0,4.189626916,0.103128316,6.540363656,2.931588513,1.570025684,4.938822115,0.723951672,7.092597537,2.019986512,0.699462794,1.084200362,0.062812492,1.74118651,3.134401676,2.452358217,3.669072133,2.360251891,4.173886968,0,7.110592927,3.248231207,0,0,0.220082261,1.866631081,0,6.980787359,0,5.133214153,0.628540319,2.559418392,0.488000771,4.225675966,3.506449612,0,0,0,4.38211386,4.941683837,5.903373349,5.360241354,0.227124934,0,0,1.499578047,2.376540444,0.122208862,1.510404982,1.605968359,1.426962448,6.509971308,0,3.550925284,0.412185359,1.657228401,0.718789028,6.621558143,0.492827388,0.963991922,6.018843336,2.46506025,0,1.572016513,1.128755306,0,1.485787456,4.019942047,1.644548517,0.395391894,0,0.733180773,0,0.202135581,0,0,0,5.135038181,0.367259224,0.201633861,0,1.305737104,0.098284796,0,0.454702328,4.261801577,3.454281196,0,2.522658421,0,0.675273972,4.381290295,2.486456956,3.051633121,0.08827731,0.144307467,2.319617934,4.850694427,4.394925655,0.340619235,4.404978034,5.836822953,2.48080797,1.069702167
TRAPPC9,0,1.520698817,0.448900951,0,0.913262832,0.096126889,6.69422136,4.673675136,2.045268215,1.119090524,4.385334394,1.603264328,4.076097277,0,1.484756849,0.097206246,1.369215194,0.369941022,1.371056968,2.465687203,2.79110557,3.734742131,1.69683959,1.996352588,0,1.855391772,1.396433531,0,2.06904906,0.217851097,6.06863212,0.629473197,1.888032075,4.447671759,0.165558254,4.842204495,1.762731499,2.507236479,0.54428754,6.973991184,4.120642242,0.715981203,5.600721714,0.728225294,5.211662506,2.688269895,0,1.339194407,0.72377697,0,0,3.302640751,0.32998465,0.872789368,0.637192887,0,0.113433803,1.482332021,0,5.290361734,0.514198023,1.810319703,1.505535292,0.710789906,1.165236648,6.573960684,1.024177814,1.802358678,0,4.824039704,0.376957114,8.312404246,0.709555326,2.374816926,1.483673919,0.762816526,0.954494126,0.368041931,3.014391003,1.527520795,4.351903896,1.141367391,1.319155458,0.957691771,5.491118738,2.098048932,0,0,0,0,1.385541479,0.724824869,0.137896932,1.687732595,0.997906574,1.40206725,0.916400208,0.347779027,0.450063094,2.652738873,0.733527887,0,0,0.218471211,5.452756853,1.566766455,3.070062967,0,5.18059744,0.435735259,5.187680663,0,0.872316586,0.215740713,2.673782534,0,0,0,1.656221763,1.072174417,0,0.509645176,2.490749814,1.949796369,0.84967907,1.243912759,0.686791838,1.13395801,0,0.610416597,0.525768219
CHRAC1,0,8.465957328,7.74170427,0,5.098133173,0,7.442381233,7.093674255,8.969022672,6.067380578,8.291721881,0,0.573180603,0,7.148527425,8.110932165,10.0697909,7.305689686,6.995423463,0.995954788,0,5.770215902,2.631337144,5.541273214,0,6.029318151,7.266825886,0,0,0.927972283,6.779469857,0,7.917384612,6.288452696,5.365234099,5.687144694,8.031209355,0,0,0.435415241,0,0,0.801986364,0,0,0.557385581,0,5.239963154,0,0,0,8.541767264,1.383386346,8.39372122,0,0,0,4.353316233,7.4371062,0.740107246,9.28515065,0,0,0.376068071,0,0,5.74135642,8.647303355,5.735465313,0,6.285291238,6.198305554,7.212125724,0,4.954387106,5.34614847,0.801241448,9.299522629,1.417433988,5.129081025,0.757791341,0,3.256150177,8.334369834,0,0,8.725538042,0,0,0,6.309718261,0,8.27697767,6.379858319,0,5.359338432,0,0,5.977421896,8.793790888,3.443062886,0,0,0,0,2.677711186,7.478073885,6.782880299,7.900787126,7.843495244,3.347197909,9.006985766,2.535430915,7.624590047,0,6.202439272,0,2.498404066,6.739571362,0,0,5.199032314,1.416785707,0,6.222609453,0,7.698108021,4.1287718,0,0,0
1110038F14RIK,6.385434489,0,0.402394751,0,0,3.98489007,2.036292321,1.827656458,4.232407496,0,0,6.613256112,5.354973964,0,1.983458812,3.282795616,4.65214801,4.343080869,3.036239563,0,4.325530332,0.389676937,0,3.341985747,4.570942535,5.343269232,0.384160354,0,0,3.669230906,2.429187444,0,0.76502547,2.394870793,0.887759202,6.119488985,3.342199148,3.824839121,0,0,2.577900082,4.348898081,5.445223473,0,0,4.920064585,0,0,0,0,0,0.620867884,3.251052497,0,0.308826824,0,0,0,4.376526553,0,6.907764364,1.610463845,7.646609829,0.534958027,1.308244364,0,1.297250121,9.098964531,1.681134379,0,7.995603796,0,7.139505308,8.051308471,1.753219424,2.399143744,5.638910821,9.129702111,0,6.47113705,7.88704998,0,0,1.213440607,4.410775259,6.356774147,6.114731401,0,4.944760077,4.672097162,1.217602977,2.987411827,0,2.041207931,4.553624686,2.522608208,2.854833484,0,0,8.292942755,9.020939393,0,0,0,6.882673615,0.691444831,0.725523046,6.530192502,0,0,5.270054195,6.385727829,7.596238964,0,2.956614288,0,0,0,4.570632936,2.241565649,0,4.155384952,3.77216015,0,3.366867712,0.375734539,0,5.830057528,3.624276394,8.155641982,0
EIF3D,5.255304332,0.723602246,0.850399397,0,2.814181243,0.392317423,4.133432007,5.322724964,3.49971835,7.814472878,4.314971989,0,2.337168731,0,5.491792181,6.525985842,3.81605693,5.246761497,0,0,0,2.191594233,0.903963767,5.817265097,4.748090851,0.781821302,0.540027269,0,5.07415431,2.842154199,4.847636188,7.323493471,7.598044309,1.453227826,0.280124892,5.736888949,2.429964044,7.890390146,8.779509255,5.978358107,0.978122395,1.181102551,8.553457658,3.606975145,0,6.427577681,0,0,0.408168371,0,0,2.087938004,3.806829273,0,2.079941254,0,0.166201253,0,3.77026877,0,0.708849377,2.803206367,3.921274457,0,0,0,5.408606576,0.477262849,0,7.383654186,1.039489372,3.546931491,4.039050636,0,1.304686257,1.297837036,0,0,2.158660175,4.872306734,0,0,6.024401688,3.209125798,3.629741287,5.635649928,0,4.85433483,0,0,0,0.228110634,7.66273103,0,1.330099418,0.538041453,1.029276182,0,5.559078769,0,0,0,0,7.147628257,5.409238172,1.956242555,0,0,0,4.952310267,0,1.15367565,0,0,0,0,0,5.398377735,6.556027759,0,0,0,0,6.683979913,7.035170797,7.821800763,0.778545026,0,1.953600494,5.514317974,0
MFLJ00017,4.440447299,0,1.969859619,0,2.03273563,4.86062517,5.248671449,7.058983133,3.979110755,5.904794762,0,5.188365316,3.573847106,0,3.195678309,6.193545073,0,8.70156673,3.768787748,3.456398773,6.031752473,5.568074679,7.047380247,2.212942804,0,2.398323005,2.869417409,5.693804734,1.610322096,6.831862044,3.253096757,3.758047282,0.573180603,1.783624278,5.228961029,1.494159564,7.191722529,5.196504755,6.610571624,4.926858136,7.716687101,4.572713867,2.943021119,0,0,0,0,5.365402094,4.291920291,0,0,0.247684513,0.203514411,6.16263503,4.445620775,0,0,2.822363055,2.485555633,2.695481655,1.571579737,4.634680385,0,0,4.292671335,0,0,0,0,3.543050386,0,0,1.319964694,0.825297185,0,0,2.510810049,2.678184611,0,0,0,0,0,3.826029786,0,0,4.008621342,0,0,2.679130995,1.488669245,0.16079114,0,0,2.306874657,0.489851171,1.669843154,0,4.71779156,0,0.232292362,6.949677328,0,0.597602681,0,0,0.299010149,3.057935421,0,5.465641496,0,0,4.356967771,0,0,0,0,0,0,0,0,2.267475872,0,0,2.552893457,2.037663353,1.905928478,2.051058817,0,1.326882449,0
EIF3L,3.595073939,7.410531911,4.662102935,0.955015156,1.640620928,8.007561063,0,7.937963432,4.391918909,8.664290829,0,2.883601267,5.360961179,9.109876611,1.912956381,7.676194758,6.256252098,0,3.122357975,0.508428653,7.775989463,5.397970628,1.213565031,6.78764272,0,3.70632057,6.82676837,0,6.331079956,5.632055868,2.006118461,0,8.023386773,0.21350282,0.899252985,4.052711498,0.749834574,1.031818626,0.438079892,6.885275399,6.872724123,0,7.580843442,0,3.874019845,5.334275073,0,0.44911232,0,0,0,4.945354872,2.713453879,5.031196671,7.477045848,0,6.328256642,0,1.323024127,0,2.757855331,6.762346158,0,0,0.497126915,0,2.835337987,0.481195593,6.379076799,4.353725552,0.686074659,2.911499849,2.648166289,0.49559284,0,6.351025785,0,4.040305066,0.765195249,2.40152125,5.256410628,7.464385646,2.199845065,6.313985878,7.223769087,4.082200147,3.386383316,0,0,3.373160967,6.114283726,0.212258044,0,3.387445262,1.102053383,0,0,0,4.287243254,0,6.697098232,2.769242795,0,1.584048504,5.717772371,0,0,0,0,0.532765783,6.61575027,3.445077768,0,3.037136187,1.691712816,0,0,0,6.927578874,0.340960985,0,0,0,0.855431641,3.265616922,4.825755105,3.76980347,1.944633593,3.655431976,5.527958606,0
APOBEC3,0,0.605020153,0,0,9.337031547,7.684449883,3.602492512,4.549841643,0.322735778,0,8.370344345,0.184216808,3.784137504,0,4.223383933,6.442827412,3.754321,0,5.0566919,0,7.075094023,0,2.960530244,0,2.664915129,0,0,0.633477711,0,0,6.191041443,0,3.56563373,5.852498299,0,7.017770506,3.415731629,0.351741389,7.670860159,0,0,4.690126516,0.166843964,0,0,0.398897571,0,6.726498836,0,0,0,1.784168921,0,0,7.182064557,0,0,3.761072471,3.449138738,5.077593374,6.328798774,6.800382248,0.306378911,8.225721268,3.655054099,0,6.100208173,4.26540689,0.805044761,0,4.366874704,0,5.132346519,7.078467872,3.440925629,5.606501451,4.004806978,2.222279062,5.285675935,0,2.560666049,2.193140919,1.327572404,6.371233,6.846815467,2.764643395,6.048262346,3.110981218,1.128623348,0,2.245221823,9.477880273,1.38078485,3.519076363,6.325559113,0,0.889707158,8.923556872,4.176075387,0,0,6.045152428,0,0,5.909175457,5.095650198,0.27369491,1.938699813,0,5.917773054,5.400736013,0,6.520349955,3.172087423,8.201374604,0,0,0,6.105801677,7.814699094,0,5.313140621,0,0,6.242331928,5.215317489,0,7.666008781,2.933459333,2.207955305,6.148094186
ACO2,7.230890835,0.150949541,8.485626875,0,0.620211026,6.282069075,6.618715853,2.242785403,0,6.167921872,0,2.095080492,0.972839673,0,3.175189237,4.515800745,4.104168895,0,6.999570509,4.408032466,8.089904868,0.428571222,2.278133471,6.542364855,6.509277792,0,8.162719108,0,0,5.945542159,3.407842178,5.356460774,4.712408691,6.049661259,6.335844085,2.90971551,0,0,0.162854528,4.74730683,6.873349365,5.309612772,7.389094383,0,0,0,0,0.794353478,0.876723207,0,0,0,0,3.582808874,0.112633417,0,6.642074805,2.225028083,5.298515359,0,5.031637801,3.440792775,0,0,0.353210356,4.931243375,5.311132513,2.77243467,0,3.50586553,0.776609369,0,3.973657191,3.351472858,0.261951979,0.577150837,0,0.815001516,3.82397349,0.971000861,0,5.305073116,5.940941932,6.951581967,0.36232961,6.092156686,2.06681251,0,0,0,5.4918018,0,5.534466307,5.680614105,4.758772201,2.020982161,3.851609137,8.84794055,8.234772414,0,9.331182319,0.372172052,0,0,0.135928816,7.73493786,6.59295031,1.882643049,0,5.369051134,0,0,2.712243592,0.186880831,0.109561152,0,0,1.223484334,1.780268099,7.952841985,0.368041931,2.437760394,0.305678743,0.627513457,5.030384638,0,8.409247508,0.466862004,0,4.58955977,0
ATXN10,3.707723556,7.32890915,2.977756163,0,4.666926979,4.794992829,8.260593568,5.22207422,5.660643444,3.926758532,0,4.796307026,0,0,1.13093087,6.566425513,2.948769028,1.441695937,7.228861009,8.826652396,8.046355179,0,5.781467256,8.001104704,0,5.356214253,3.150917057,0,2.237410753,0,7.347393708,6.297305155,7.370650794,4.253618715,5.23959662,0,0,6.74691466,4.827712343,0,0,4.467201213,6.124547335,0.476329838,0,5.91925903,0,4.856432999,0,0,0,6.018785485,5.518922198,0.34619103,4.041146589,0,2.844747185,0,5.351854439,5.91353571,3.268808643,0.228603232,0,0.13066734,0,0,0,6.619167943,4.345041478,3.916189988,0,2.956874444,0,0,3.987466402,0,4.841173077,0,0,7.039398345,0,0,5.137679751,4.558990025,6.467856573,2.475162724,1.149714608,5.886391627,7.011213835,0,7.116826339,0,0,0,0,0,1.390832744,0,0,2.038822441,8.281529029,0.22527493,0,0,1.758516389,4.902232798,0,0,0,0,0,0,4.344445053,4.424888506,0,3.713464877,0,3.549964825,0.9509909,0,0,0,8.080382655,0,0,0,5.828946325,0,0,3.052415894,0.828550347
